,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13
47656,0.82235,0.77229,0.80748,0.82277,0.83115,0.84357,0.83935,0.86537,0.81023,0.35561,0.15414,0.18061
31578,0.52779,0.42379,0.45888,0.44702,0.49259,0.54504,0.48453,0.61299,0.04551,0.00079,0.45236,0.32655
33493,0.64502,0.59402,0.65601,0.63075,0.69939,0.84935,0.77349,0.87049,0.37339,0.00356,0.06857,0.08499
23294,0.81556,0.76633,0.80179,0.8091,0.81141,0.80931,0.79827,0.80411,0.63209,0.03531,0.05807,0.0727
23875,0.59969,0.57118,0.64331,0.60112,0.73325,0.97358,0.8787,0.99632,0.46141,0.04051,0.0696,0.08854
46280,0.82977,0.74445,0.79419,0.78589,0.79934,0.81336,0.77941,0.81638,0.64236,0.19511,0.12068,0.14537
25049,0.45729,0.43162,0.49109,0.63851,0.77542,0.85397,0.81826,0.86456,0.34744,0.00186,0.69882,0.54622
32600,0.92757,0.858,0.91646,0.9334,0.94389,0.94715,0.93185,0.94993,0.66501,0.08373,0.10758,0.12524
32879,0.62783,0.59302,0.65208,0.6095,0.69195,0.90878,0.79008,0.94932,0.42225,0.04405,0.08188,0.10266
14895,1.04019,1.00071,1.0353,0.96373,1.00726,1.06083,0.94202,1.09423,0.37749,0.09155,0.80149,0.52577
2591,0.50044,0.50076,0.66974,0.54587,0.78435,0.97971,0.97308,0.98981,0.72501,0.06338,0.52754,0.44296
3445,0.17405,0.18028,0.31511,0.19316,0.49907,1.04597,1.01901,1.05651,0.55796,0.00436,0.98133,0.66337
44859,0.6466,0.58265,0.63031,0.65811,0.66984,0.677,0.67146,0.68366,0.56828,0.15473,0.11081,0.13117
49897,0.46304,0.46898,0.6558,0.48568,0.81875,1.03746,1.00307,1.0491,0.48488,0.00545,0.84315,0.59927
31052,0.62766,0.56704,0.61001,0.62064,0.64623,0.71824,0.67174,0.74324,0.5165,0.14388,0.48216,0.37265
9012,0.62247,0.56883,0.61427,0.60998,0.65581,0.75512,0.69181,0.78317,0.43736,0.04207,0.53936,0.43599
10804,0.34445,0.33468,0.4921,0.31093,0.61092,0.89334,0.79144,0.92468,0.15849,0.00083,0.27272,0.30858
10792,0.87896,0.84337,0.88788,0.8965,0.91363,1.0308,0.9542,1.07213,0.73661,0.27297,0.69365,0.54731
24385,0.43091,0.41083,0.48355,0.4333,0.56639,1.08359,1.05598,1.09235,0.61585,0.04069,0.90217,0.6293
199,0.70436,0.67189,0.72166,0.71498,0.76744,1.09554,1.03986,1.10513,0.604,0.12087,0.61453,0.38199
16365,0.43475,0.41604,0.50936,0.43501,0.62901,1.09455,1.07754,1.09955,0.72404,0.04691,0.81802,0.4651
11880,0.77322,0.67508,0.72327,0.70071,0.72651,0.75486,0.70572,0.77151,0.504,0.06763,0.11593,0.13824
41744,0.70628,0.68326,0.78633,0.7139,0.90283,1.00818,0.87055,1.06583,0.52172,0.09151,0.61136,0.38507
14055,0.38296,0.391,0.58999,0.37212,0.74674,1.08433,1.01665,1.10123,0.33223,0.00071,1.01175,0.88034
3663,0.74934,0.71217,0.75039,0.79152,0.85456,0.95062,0.86226,0.96537,0.44194,0.02095,0.07393,0.09256
49336,0.81469,0.76087,0.80587,0.83125,0.84592,0.86177,0.86582,0.9004,0.76128,0.28528,0.09743,0.12055
10545,0.80125,0.76244,0.79933,0.80176,0.84489,0.99948,0.99183,0.99377,0.90068,0.34515,0.13057,0.15895
36475,0.59023,0.47179,0.54298,0.58394,0.60024,0.63251,0.62041,0.63796,0.59089,0.26002,0.13545,0.15648
3154,0.66635,0.61042,0.65131,0.6592,0.67791,0.81025,0.75214,0.82615,0.54228,0.0615,0.08913,0.11088
41242,0.52111,0.49562,0.54333,0.53736,0.58497,0.91394,0.88712,0.9971,0.447,0.05305,0.66542,0.5522
43580,0.67009,0.52867,0.60967,0.65473,0.66551,0.66507,0.66432,0.66393,0.62891,0.19793,0.13025,0.14817
38081,0.63933,0.61551,0.70385,0.6704,0.84401,0.96168,0.89869,0.97208,0.47593,0.03906,0.07999,0.09963
47100,0.66141,0.51546,0.54125,0.44503,0.50627,0.573,0.45307,0.60558,0.00978,0.00075,0.49398,0.11719
19713,0.61525,0.54444,0.58015,0.60111,0.60747,0.61098,0.61254,0.61548,0.55938,0.24245,0.48596,0.40122
13192,0.40205,0.34999,0.41765,0.38175,0.4985,0.78859,0.76874,0.79669,0.4464,0.01196,0.14593,0.1864
26791,0.67988,0.62513,0.68083,0.67615,0.73633,0.87315,0.82382,0.88306,0.55302,0.1116,0.13255,0.15649
24311,0.18011,0.13992,0.17732,0.11908,0.24409,0.76501,0.83417,0.8682,0.47784,0.00616,0.43416,0.32273
9752,0.69441,0.57012,0.6367,0.65217,0.67092,0.68283,0.65597,0.68908,0.41762,0.01772,0.13587,0.14919
34699,0.6641,0.63534,0.69027,0.6411,0.8338,0.98232,0.85547,1.01775,0.42854,0.02116,0.06755,0.08536
15903,0.51509,0.45675,0.50609,0.50914,0.55184,0.79125,0.79283,0.81657,0.54641,0.08703,0.11223,0.1353
23473,0.43467,0.38887,0.43153,0.40252,0.47087,0.84348,0.76805,0.86467,0.20868,0.00067,0.08125,0.09898
43375,0.35794,0.33481,0.47083,0.32114,0.58658,0.8798,0.84176,0.89066,0.3318,0.00068,0.40495,0.33828
39558,0.79969,0.75213,0.80553,0.81798,0.83565,0.84718,0.81646,0.84707,0.50093,0.02701,0.07871,0.09742
6934,0.61877,0.5796,0.60394,0.61599,0.61958,0.62026,0.61919,0.61896,0.57614,0.1963,0.09163,0.11245
811,0.61131,0.53075,0.57446,0.58324,0.60913,0.69805,0.6656,0.70667,0.37112,0.01354,0.50653,0.43463
28890,0.63979,0.57646,0.61788,0.63391,0.64972,0.75724,0.72917,0.76747,0.50328,0.09107,0.57332,0.48225
9347,0.79439,0.76327,0.82192,0.79274,0.8809,1.04717,0.92791,1.08892,0.51199,0.06288,0.58356,0.37881
29353,0.52433,0.49236,0.52633,0.62344,0.66945,0.71591,0.70094,0.72597,0.39932,0.05944,0.49063,0.36631
15776,0.78996,0.76226,0.82801,0.94173,1.0067,1.00837,0.97178,1.00281,0.61365,0.04894,0.24855,0.23337
30446,0.89342,0.84962,0.87947,0.88639,0.89438,0.98044,0.94472,0.97433,0.88037,0.32852,0.11681,0.14342
25819,0.74719,0.69745,0.73975,0.735,0.75558,0.77179,0.73303,0.78251,0.43149,0.03719,0.52298,0.42143
34206,0.79968,0.75429,0.79116,0.80177,0.81207,0.92179,0.93199,0.95417,0.77226,0.19093,0.08903,0.11111
46508,0.45609,0.42602,0.51247,0.44287,0.64139,1.01367,1.00728,1.01719,0.81753,0.18338,0.28552,0.35956
35457,0.74055,0.69242,0.7381,0.74414,0.76704,0.91643,0.91959,0.93282,0.69879,0.13004,0.11957,0.14499
9570,0.62191,0.55486,0.60913,0.69058,0.72342,0.75172,0.7377,0.75107,0.4109,0.008,0.07405,0.09033
30827,0.20459,0.16984,0.2254,0.21874,0.43267,0.96689,0.9723,0.97935,0.89061,0.40235,0.93685,0.91656
37409,0.38201,0.34508,0.39389,0.30408,0.44468,0.84011,0.71222,0.87758,0.04329,0.00036,0.57143,0.30693
4268,0.29034,0.29736,0.48292,0.2462,0.61784,0.95237,0.81033,0.99556,0.03005,0.00034,0.89422,0.66923
36567,0.33087,0.23771,0.26192,0.35969,0.39763,0.42921,0.4228,0.43204,0.20791,0.00438,0.39349,0.32606
12950,0.68685,0.62023,0.66415,0.69213,0.70026,0.70323,0.70438,0.70402,0.69676,0.36887,0.19361,0.22056
48694,0.68322,0.62483,0.66871,0.66548,0.69415,0.8851,0.8478,0.88277,0.40468,0.0016,0.05873,0.07197
5135,0.31487,0.30249,0.42638,0.3139,0.57789,1.01937,1.00982,1.02574,0.74977,0.06468,0.97587,0.91216
3935,0.83681,0.78375,0.82464,0.84036,0.84868,0.88849,0.86119,0.89472,0.75266,0.22635,0.11224,0.13888
40562,0.74954,0.70515,0.73489,0.74737,0.75101,0.75109,0.74686,0.75003,0.67169,0.16658,0.09321,0.11507
21140,0.50971,0.46869,0.48198,0.48422,0.48993,0.49335,0.4817,0.49389,0.33103,0.01917,0.07161,0.08952
39883,0.53993,0.50802,0.54829,0.53673,0.59903,0.99962,0.96747,1.00382,0.60002,0.06392,0.07614,0.09772
10852,0.43209,0.47276,0.67333,0.90398,1.04273,1.09312,0.98539,1.12034,0.13797,0.00033,0.8741,0.58791
25342,0.75568,0.7104,0.76391,0.75223,0.80681,0.95559,0.91545,0.95616,0.66154,0.13065,0.1143,0.13639
23596,0.58484,0.55305,0.58739,0.59734,0.62097,0.64638,0.63242,0.69003,0.35746,0.01413,0.58486,0.37925
21701,0.47056,0.42794,0.51464,0.47797,0.64221,0.78724,0.70872,0.81599,0.41161,0.13812,0.11509,0.14
46381,0.25329,0.18699,0.27287,0.22411,0.38255,0.71679,0.69731,0.73438,0.34831,0.01596,0.39404,0.30061
44085,0.75817,0.72989,0.78531,0.78307,0.82542,0.99633,0.89791,1.0471,0.71837,0.40255,0.65886,0.48861
18768,0.48343,0.43742,0.51234,0.47065,0.5758,0.82826,0.78421,0.84148,0.28319,0.00119,0.1639,0.16634
526,0.41007,0.38388,0.50239,0.45151,0.64597,0.7554,0.68507,0.78139,0.31956,0.06619,0.15036,0.16933
7591,0.52445,0.47828,0.54113,0.48575,0.59677,0.85072,0.78219,0.86768,0.16249,0.00061,0.07474,0.08886
21528,0.68697,0.62645,0.67047,0.6817,0.70231,0.81134,0.76234,0.82261,0.61257,0.13543,0.08313,0.10291
27142,0.62158,0.62698,0.72224,0.70738,0.73162,0.76341,0.7146,0.78713,0.27415,0.01161,0.13344,0.16918
26532,0.71238,0.61578,0.66927,0.65643,0.68127,0.70525,0.65882,0.71903,0.37759,0.00794,0.07727,0.09311
41061,0.86775,0.82047,0.85679,0.85962,0.87019,0.92973,0.88775,0.92487,0.77737,0.19917,0.0928,0.11318
931,0.55575,0.44561,0.49105,0.511,0.53169,0.62542,0.61058,0.62833,0.37978,0.02137,0.41862,0.33802
46428,0.46598,0.4348,0.49808,0.44182,0.5473,0.92295,0.79941,0.96369,0.39267,0.15768,0.14036,0.17189
46004,0.2992,0.24178,0.29124,0.39266,0.50796,0.63035,0.64479,0.78782,0.05324,0.00093,0.41545,0.39479
49992,0.57081,0.48477,0.52249,0.53747,0.55265,0.56348,0.54712,0.5782,0.2719,0.0025,0.43201,0.32782
40094,0.60981,0.55303,0.59323,0.60288,0.62819,0.83358,0.79013,0.84566,0.58089,0.21043,0.14865,0.17258
29624,0.71394,0.65572,0.69782,0.71254,0.72458,0.85515,0.82109,0.85477,0.64131,0.15512,0.138,0.15665
26192,0.16051,0.14769,0.21907,0.14078,0.30741,0.99726,0.98224,1.0041,0.66155,0.02786,0.72174,0.55706
18466,0.84659,0.80431,0.84473,0.83565,0.86405,0.95057,0.8761,0.97805,0.71662,0.21813,0.09565,0.11923
28064,0.75322,0.71893,0.77562,0.74688,0.86554,0.99007,0.88075,1.02351,0.54942,0.08534,0.07231,0.0921
10857,0.5468,0.55649,0.90291,0.5562,0.93377,0.97322,0.8842,0.99697,0.13831,0.00031,0.94093,0.85479
12487,0.74764,0.69742,0.73934,0.76245,0.78869,0.82367,0.77473,0.83467,0.61658,0.18973,0.10164,0.12554
1052,0.21159,0.16585,0.20483,0.11886,0.25528,0.75904,0.69162,0.91124,0.01371,0.00068,0.52285,0.29421
17203,0.65781,0.59518,0.64484,0.65353,0.67568,0.76254,0.76857,0.78915,0.48403,0.02329,0.10214,0.12202
11161,0.8656,0.8239,0.85937,0.85882,0.87773,0.96638,0.90978,0.97032,0.8207,0.22576,0.06983,0.0887
1526,0.80593,0.76096,0.7957,0.79664,0.81047,0.92414,0.84903,0.94131,0.64375,0.08354,0.06608,0.08403
23543,0.83008,0.77862,0.81262,0.81,0.81888,0.86388,0.8217,0.87715,0.53917,0.02392,0.06111,0.07764
13686,0.42797,0.3839,0.44706,0.40728,0.51466,0.78886,0.7448,0.8013,0.36155,0.02704,0.64557,0.50851
48065,0.71812,0.67596,0.71452,0.69579,0.7398,0.93834,0.83105,0.96939,0.47977,0.03027,0.07042,0.08883
5562,0.3349,0.26231,0.32414,0.28695,0.38273,0.6848,0.64232,0.71372,0.1288,0.00138,0.14097,0.13782
14001,0.28132,0.22109,0.26739,0.18868,0.3579,0.86109,0.70048,0.92364,0.01284,0.00093,0.81115,0.46277
1640,0.1745,0.14903,0.14031,0.12898,0.13296,0.13846,0.12353,0.13633,0.03649,0.00051,0.11595,0.10535
49548,0.7127,0.66487,0.70504,0.73836,0.77383,0.82624,0.81188,0.90303,0.57953,0.08455,0.06753,0.08532
36329,0.8502,0.80788,0.83712,0.84446,0.85114,0.90112,0.92188,0.92632,0.86233,0.27977,0.09096,0.11352
30921,0.62532,0.57676,0.62362,0.61635,0.65715,0.82701,0.74613,0.85947,0.58287,0.2269,0.10193,0.12537
11954,0.30359,0.28249,0.34174,0.28361,0.43023,0.89199,0.85219,0.90404,0.32066,0.00068,0.77018,0.52834
46887,0.8183,0.76251,0.81185,0.82675,0.84239,0.90559,0.86807,0.91732,0.70371,0.19151,0.10057,0.12519
22013,0.8328,0.79635,0.84586,0.84633,0.87411,1.05006,0.99345,1.05397,0.46724,0.01074,0.61052,0.46938
21808,0.54927,0.5214,0.56038,0.54003,0.60505,1.03247,1.02213,1.03436,0.82201,0.31689,0.13855,0.16758
36754,0.65886,0.60292,0.64634,0.65492,0.67564,0.8133,0.75125,0.84077,0.63803,0.32354,0.14111,0.16886
34918,0.22765,0.24841,0.43613,0.23524,0.61678,1.01962,0.98316,1.02924,0.50196,0.01961,0.79732,0.68929
221,0.32802,0.31245,0.49678,0.30516,0.67746,0.94446,0.84669,0.97813,0.09082,0.00046,0.90693,0.79196
49503,0.84815,0.78636,0.82585,0.82414,0.83025,0.84671,0.81159,0.84068,0.55085,0.07593,0.12195,0.14419
26768,0.66059,0.64012,0.71241,0.66518,0.74132,0.96791,0.85479,1.00866,0.37866,0.01092,0.60985,0.50515
12072,0.29968,0.2403,0.28696,0.19149,0.31222,0.74124,0.60886,0.78106,0.01597,0.00088,0.51797,0.2747
21812,0.65323,0.62579,0.67511,0.65997,0.71263,1.0106,0.91117,1.04384,0.39427,0.00536,0.72904,0.53038
14342,0.85385,0.8028,0.83926,0.83036,0.8484,0.9082,0.84026,0.92229,0.56474,0.05477,0.08104,0.10125
27932,0.67051,0.58562,0.64246,0.65102,0.67546,0.7151,0.67426,0.7234,0.45385,0.02385,0.09619,0.11084
28020,0.90005,0.83203,0.87337,0.84967,0.87901,0.90745,0.8482,0.92695,0.22864,0.00049,0.65007,0.2588
7706,0.30168,0.26048,0.34214,0.2582,0.42796,0.66208,0.62477,0.67159,0.21556,0.00088,0.53091,0.33087
41999,0.25263,0.24128,0.37114,0.22789,0.50529,1.03719,1.02109,1.04254,0.69796,0.02927,0.50276,0.56485
29790,0.25968,0.30494,0.66245,0.25781,0.88548,1.00867,0.86828,1.05171,0.05484,0.00027,0.56576,0.35871
19822,0.77637,0.73121,0.76257,0.74107,0.76799,0.90552,0.86651,0.99441,0.37327,0.01319,0.06411,0.08213
25436,0.74613,0.70193,0.74905,0.73355,0.78811,0.90327,0.81005,0.93824,0.5096,0.03273,0.07012,0.08699
23313,0.55942,0.53223,0.60423,0.5587,0.67183,0.97529,0.89674,0.99874,0.29395,0.00125,0.70295,0.47022
9670,0.34851,0.34696,0.47712,0.31253,0.56315,1.03733,0.85592,1.09361,0.11028,0.00157,0.92989,0.54848
35312,0.5828,0.56659,0.65297,0.55349,0.7195,1.02577,0.85991,1.08026,0.16019,0.00036,0.82953,0.53269
25944,0.87888,0.8372,0.86508,0.87301,0.88052,0.98172,0.93153,0.98536,0.86418,0.304,0.09985,0.12414
24160,0.98696,0.92912,0.95729,0.85238,0.91946,0.98778,0.85639,1.02787,0.05937,0.00028,0.74424,0.3711
47221,0.23529,0.20933,0.29378,0.19914,0.45832,0.91747,0.88593,0.92684,0.40891,0.00119,0.80658,0.58016
5418,0.35117,0.32627,0.38918,0.33769,0.48264,0.95035,0.86237,0.97489,0.33319,0.06847,0.20579,0.21074
24994,0.4298,0.31909,0.34156,0.32588,0.36799,0.55849,0.49742,0.57494,0.05333,0.00118,0.3932,0.26655
40040,0.80234,0.75852,0.78621,0.7968,0.7999,0.79962,0.79441,0.79819,0.69448,0.15893,0.10152,0.12323
19668,0.39587,0.38982,0.46509,0.56739,0.64358,0.71842,0.73351,0.86515,0.26981,0.00149,0.17981,0.22979
9235,0.2251,0.18495,0.21583,0.25253,0.28827,0.32907,0.32133,0.41048,0.06337,0.00084,0.52205,0.386
25335,0.94246,0.89248,0.92622,0.92712,0.93257,0.98115,0.93002,0.98066,0.74271,0.19642,0.0988,0.12195
19035,0.98295,0.94215,0.98843,1.00083,1.02754,1.0778,1.03522,1.09791,0.85217,0.25638,0.78423,0.62536
13990,0.36261,0.33621,0.46726,0.28029,0.54428,0.84514,0.70757,0.88683,0.02001,0.00042,0.75034,0.51012
29650,0.78543,0.72739,0.76806,0.70701,0.75124,0.80242,0.71226,0.83414,0.34584,0.02864,0.11461,0.13891
35275,0.39596,0.37159,0.44274,0.53234,0.57124,0.59484,0.59548,0.60497,0.3957,0.01167,0.17045,0.20178
282,0.24209,0.24092,0.34144,0.26809,0.48256,1.08519,1.06102,1.09386,0.62656,0.01541,0.78245,0.51677
37590,0.58279,0.52252,0.57159,0.57652,0.61813,0.80389,0.75503,0.81941,0.55588,0.2225,0.09491,0.11636
2151,0.30715,0.25584,0.3353,0.25515,0.44604,0.90037,0.86335,0.91665,0.32894,0.00114,0.84014,0.78288
9325,0.68921,0.57828,0.62142,0.62194,0.64307,0.65655,0.62026,0.66632,0.25747,0.00533,0.50788,0.37216
23021,0.42406,0.42772,0.48593,0.48339,0.49178,0.50243,0.48521,0.51548,0.20524,0.00268,0.46627,0.40143
42887,0.98299,0.96061,0.97697,0.89356,0.92912,0.98761,0.88507,1.02997,0.58901,0.05082,0.22232,0.23778
29889,0.82011,0.77551,0.80394,0.82671,0.83207,0.8336,0.82971,0.82474,0.81782,0.31741,0.11063,0.13619
44503,0.74671,0.71702,0.79207,0.74809,0.8689,1.07363,0.99267,1.09267,0.32907,0.00092,0.80614,0.59727
46845,0.73653,0.69079,0.72212,0.73433,0.74012,0.74263,0.73385,0.74262,0.59367,0.19517,0.12079,0.14665
2122,0.28623,0.23285,0.26578,0.21714,0.30295,0.63613,0.54912,0.66238,0.07007,0.00064,0.33682,0.25113
33853,0.2866,0.30916,0.53266,0.30142,0.72568,0.88073,0.75962,0.91774,0.06221,0.00036,0.81902,0.49155
9089,0.69589,0.67425,0.71173,0.65624,0.66977,0.68884,0.65029,0.70841,0.22769,0.00079,0.49821,0.32109
30499,0.38363,0.3497,0.4014,0.36732,0.47265,0.91783,0.88749,0.92641,0.475,0.05208,0.41104,0.33218
26465,0.2769,0.28051,0.4312,0.26954,0.61396,1.03485,1.00042,1.04346,0.48728,0.00131,0.31332,0.37742
7305,0.87868,0.87035,0.8925,0.81115,0.85052,0.90036,0.79724,0.92911,0.38966,0.0058,0.06653,0.08341
15319,0.6886,0.61472,0.66325,0.68538,0.69572,0.76064,0.73011,0.76671,0.63295,0.19115,0.12858,0.14763
41002,0.44364,0.41756,0.44928,0.42731,0.47962,1.00438,1.0038,1.04501,0.55181,0.0207,0.06891,0.08475
42738,0.39979,0.40638,0.55615,0.46137,0.73893,0.88385,0.78093,0.91537,0.17818,0.00095,0.15263,0.16396
17965,0.54534,0.50097,0.53624,0.4899,0.56773,0.86156,0.746,0.89575,0.08746,0.00038,0.65413,0.42864
3470,0.40141,0.36529,0.44924,0.38063,0.58875,0.83363,0.79481,0.845,0.37509,0.01853,0.63739,0.4127
13871,0.54814,0.55095,0.67725,0.76469,0.75744,0.73082,0.68942,0.67095,0.4587,0.0307,0.59109,0.64222
30794,0.60307,0.55209,0.60314,0.60005,0.64385,0.85992,0.82471,0.87046,0.62247,0.27761,0.14988,0.17854
9286,0.58328,0.53555,0.58123,0.57504,0.62751,0.92132,0.90027,0.92444,0.56276,0.02698,0.10651,0.12762
42473,0.5279,0.50977,0.63247,0.52253,0.7469,0.95443,0.90433,0.96925,0.32791,0.00099,0.80952,0.61213
39589,0.38268,0.39091,0.62652,0.3627,0.77281,0.92046,0.73901,0.98402,0.12104,0.00039,0.56853,0.43365
44864,0.44749,0.41652,0.47174,0.43712,0.55483,0.9733,0.95179,0.98002,0.55127,0.00654,0.7352,0.50502
32164,0.522,0.47441,0.55577,0.51068,0.66821,0.78237,0.76664,0.78613,0.48344,0.03621,0.45287,0.27178
4981,0.62603,0.57653,0.61551,0.66104,0.67511,0.68413,0.67821,0.66849,0.63514,0.20713,0.10268,0.12539
19947,0.48225,0.40996,0.45272,0.45049,0.49576,0.68703,0.67171,0.69184,0.39888,0.01314,0.55983,0.43752
40353,0.59261,0.55796,0.57528,0.56877,0.5782,0.58493,0.56251,0.5887,0.27346,0.00163,0.05868,0.07462
558,0.65496,0.6522,0.79874,0.7616,0.92055,0.97179,0.8573,1.00456,0.36584,0.04829,0.11562,0.14981
16068,0.27284,0.25538,0.32599,0.23598,0.3832,0.96284,0.87684,1.05581,0.12457,0.00107,0.60957,0.44248
8352,0.90034,0.85433,0.89559,0.89402,0.91295,0.93949,0.90152,0.94131,0.67564,0.12678,0.10958,0.13681
18948,0.91185,0.86207,0.89455,0.90136,0.90623,0.95443,0.92716,0.94187,0.84333,0.29777,0.1353,0.16057
32011,0.79883,0.75806,0.7908,0.76829,0.79888,0.9452,0.83281,0.97746,0.50147,0.01744,0.05267,0.0673
31217,0.51143,0.48652,0.52343,0.58857,0.61649,0.64167,0.66455,0.6935,0.62309,0.2001,0.11607,0.15176
35798,0.66524,0.62755,0.67203,0.66519,0.70864,0.93483,0.84133,0.96526,0.57069,0.10328,0.10325,0.12331
21997,0.19534,0.17705,0.2465,0.15759,0.33728,0.98201,0.89383,1.0068,0.16526,0.00069,0.89062,0.70218
7432,0.40496,0.33284,0.39983,0.39377,0.47489,0.69636,0.67914,0.70747,0.47911,0.20179,0.15599,0.19065
3990,0.63372,0.58356,0.63544,0.63455,0.6956,0.87626,0.83089,0.88871,0.54451,0.13869,0.12806,0.15293
41129,0.32467,0.23604,0.25946,0.25333,0.2933,0.52376,0.53245,0.56547,0.21465,0.0028,0.31689,0.23909
28644,0.76347,0.7086,0.76252,0.77177,0.86255,0.8685,0.84277,0.86319,0.7291,0.22958,0.0989,0.1217
38889,0.42392,0.36479,0.39997,0.36186,0.42575,0.69693,0.64419,0.72978,0.09415,0.00061,0.45209,0.34077
44044,0.45538,0.34119,0.368,0.38494,0.39246,0.39409,0.38247,0.39377,0.20103,0.00344,0.27767,0.19262
35534,0.33222,0.32766,0.51364,0.35394,0.74954,0.97975,0.9811,0.98539,0.90065,0.39458,0.78577,0.81379
28181,0.19215,0.17414,0.24145,0.33564,0.37726,0.40549,0.40299,0.44025,0.19404,0.0122,0.47131,0.39732
24601,0.403,0.32575,0.47013,0.40934,0.64729,0.65169,0.63254,0.65529,0.32556,0.00243,0.55374,0.46444
48201,0.32623,0.28008,0.35028,0.26075,0.41156,0.72832,0.6301,0.75661,0.05535,0.0005,0.58466,0.3743
34755,0.63816,0.57679,0.62246,0.61761,0.65675,0.79309,0.71668,0.81749,0.38747,0.01093,0.07997,0.09805
31103,0.71989,0.6785,0.74098,0.73001,0.88085,0.95797,0.92224,0.95749,0.66224,0.11538,0.09333,0.114
24845,0.65633,0.58812,0.62648,0.64176,0.65171,0.65723,0.64935,0.66352,0.45753,0.04446,0.55969,0.46875
21617,0.75729,0.70772,0.74376,0.74415,0.76468,0.88303,0.80887,0.90449,0.53775,0.04318,0.09391,0.11507
27400,0.67071,0.6028,0.64525,0.66833,0.67449,0.67564,0.67619,0.67648,0.65891,0.26312,0.13012,0.15152
1592,0.54138,0.41503,0.57137,0.58672,0.6187,0.63533,0.58949,0.64561,0.16433,0.00177,0.07592,0.08325
16355,0.29421,0.2564,0.33586,0.2675,0.45167,0.88997,0.85018,0.90609,0.32629,0.00251,0.63988,0.63163
29764,0.70916,0.64885,0.69851,0.75181,0.79666,0.82209,0.77864,0.83076,0.65262,0.21233,0.1374,0.15886
10803,0.3196,0.25264,0.27302,0.2969,0.3201,0.34116,0.3492,0.38758,0.19906,0.00242,0.52988,0.44684
36215,0.7941,0.75977,0.81263,0.86901,0.91666,0.95468,0.88255,0.97522,0.75512,0.3184,0.14597,0.17241
45265,0.84291,0.79382,0.8429,0.84015,0.87146,0.93285,0.89637,0.92139,0.65207,0.05645,0.07098,0.08907
24303,0.84048,0.79873,0.8364,0.86097,0.87643,0.90211,0.88036,0.94576,0.7966,0.2605,0.09639,0.11997
37124,0.58493,0.54048,0.57487,0.56688,0.61077,0.88668,0.80652,0.9102,0.43804,0.05437,0.08852,0.11028
23020,0.90297,0.83669,0.88711,0.90416,0.91498,0.91997,0.90749,0.92479,0.62401,0.0442,0.68549,0.46141
2690,0.4253,0.39506,0.46518,0.41021,0.53273,0.93552,0.86729,0.95272,0.27265,0.00097,0.08171,0.09999
47253,0.80485,0.75679,0.79907,0.78397,0.80947,0.88871,0.81716,0.89948,0.49866,0.01073,0.05334,0.06799
13183,0.45477,0.42572,0.46878,0.42175,0.50547,0.98506,0.83092,1.0335,0.33759,0.055,0.0959,0.12481
13331,0.4136,0.40646,0.52497,0.40948,0.63577,1.04153,0.95289,1.06624,0.34447,0.01734,0.82595,0.59619
14897,0.42739,0.33095,0.41178,0.39085,0.48122,0.67342,0.62606,0.69105,0.15743,0.00146,0.15419,0.15088
12020,1.00149,0.9361,0.95415,0.86252,0.9172,0.97582,0.85694,1.00886,0.06562,0.0003,0.86821,0.75487
31156,0.57783,0.44304,0.55319,0.63481,0.6536,0.65948,0.64316,0.66254,0.39091,0.01201,0.0946,0.10253
43,0.57256,0.5311,0.56872,0.55367,0.60549,0.89353,0.79578,0.92562,0.44142,0.06844,0.09957,0.12389
8801,0.78365,0.73952,0.78022,0.78639,0.81116,0.9294,0.87,0.9482,0.76287,0.25726,0.09571,0.11907
18384,0.63481,0.5801,0.61392,0.61808,0.63934,0.75435,0.69345,0.76871,0.39529,0.02283,0.4285,0.36505
24109,0.62969,0.5468,0.60261,0.62247,0.64311,0.73551,0.69172,0.75474,0.47976,0.16463,0.23219,0.24147
10526,0.27079,0.22049,0.31449,0.20614,0.41346,0.90868,0.79114,0.95849,0.04361,0.00071,0.8654,0.64674
21347,0.57838,0.54382,0.55395,0.54507,0.54223,0.53963,0.53744,0.53314,0.48156,0.17951,0.11296,0.13773
25028,0.37268,0.28539,0.33013,0.35825,0.38146,0.39968,0.39442,0.44247,0.17255,0.00126,0.10843,0.1308
23462,0.98565,0.91748,0.93441,0.83296,0.89223,0.9564,0.83081,0.99177,0.05142,0.00031,0.92737,0.78348
35280,0.84656,0.76528,0.80776,0.79222,0.80449,0.80975,0.7736,0.80511,0.52768,0.02857,0.07086,0.08852
35150,0.69449,0.60119,0.6584,0.68177,0.6864,0.68444,0.68022,0.68032,0.6298,0.15364,0.09619,0.11607
22287,0.88568,0.84381,0.88336,0.8829,0.97435,0.9979,0.93313,1.00662,0.77658,0.25674,0.10174,0.12601
363,0.76944,0.72976,0.75751,0.7652,0.78284,0.99311,0.95732,0.99019,0.7876,0.27883,0.09243,0.11525
10132,0.91246,0.86482,0.89825,0.89936,0.91196,0.92654,0.88673,0.93174,0.68827,0.14689,0.08081,0.10184
19220,0.93418,0.86722,0.90799,0.86189,0.90227,0.93685,0.85535,0.96011,0.14643,0.00039,0.20437,0.20102
