,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13
242162,0.09746,0.05926,0.03816,0.0338,0.03032,0.02715,0.02437,0.02289,0.0136,0.00084,0.01522,0.01583
242520,0.60035,0.57011,0.59523,0.53769,0.578,0.62164,0.54608,0.65028,0.03861,0.00027,0.62559,0.47284
14769,0.32109,0.34265,0.27067,0.43073,0.76205,0.77766,0.73462,0.7896,0.22783,0.00072,0.69225,0.35167
248749,0.44111,0.41499,0.44014,0.45033,0.45683,0.46262,0.46089,0.46982,0.33615,0.03521,0.40995,0.31578
144342,0.54595,0.52919,0.52279,0.59241,0.95081,0.96155,0.92137,0.96974,0.58747,0.15539,0.10061,0.1231
13560,0.70745,0.59875,0.63534,0.59233,0.63182,0.66838,0.5916,0.69044,0.08144,0.00076,0.10723,0.10068
4092,0.45612,0.44113,0.4313,0.47794,0.81337,0.89152,0.74955,0.94124,0.26184,0.0128,0.56795,0.30865
45313,0.55697,0.53215,0.58355,0.54034,0.58752,0.63495,0.55339,0.6563,0.06273,0.00028,0.50995,0.36422
239170,0.44838,0.40828,0.43172,0.44548,0.45112,0.45559,0.45917,0.46213,0.45197,0.34854,0.49672,0.45691
129706,0.66659,0.64073,0.63885,0.72604,0.8987,0.90899,0.86939,0.91584,0.62396,0.16521,0.10044,0.12371
321371,0.40123,0.3672,0.36647,0.33758,0.35248,0.36896,0.32948,0.3767,0.03897,0.00031,0.05173,0.05842
96273,0.29722,0.43463,0.28924,0.61278,0.99764,0.99954,0.99253,1.00193,0.804,0.13946,0.73972,0.38474
259326,0.09807,0.05916,0.03474,0.02801,0.02393,0.01983,0.0152,0.01373,0.00517,0.00062,0.00111,0.0
139182,0.47691,0.58461,0.43753,0.67298,0.89696,0.96663,0.82459,1.01101,0.26729,0.01532,0.12239,0.12461
4118,0.61374,0.68187,0.79545,0.77516,0.75471,0.72548,0.66555,0.67479,0.29494,0.00262,0.79112,0.49519
320831,0.70599,0.6265,0.67686,0.70353,0.71,0.71036,0.71047,0.71051,0.69788,0.2892,0.13657,0.1613
242764,0.47411,0.38319,0.4096,0.42584,0.43371,0.43721,0.42938,0.44087,0.27092,0.00874,0.37734,0.32107
341103,0.60623,0.47378,0.5503,0.59781,0.61091,0.61319,0.61567,0.6162,0.60543,0.26546,0.13977,0.15977
328800,0.70561,0.62695,0.67728,0.70055,0.70733,0.7078,0.70329,0.70682,0.62238,0.17015,0.10277,0.12454
289394,0.05464,0.03273,0.01799,0.01449,0.01209,0.00984,0.00767,0.0067,0.00323,0.00037,0.00054,0.0
29286,0.4905,0.43457,0.44898,0.4845,0.71575,0.72624,0.69675,0.73408,0.35203,0.0097,0.48755,0.34292
246724,0.42271,0.39392,0.40633,0.41335,0.4176,0.42169,0.41905,0.42612,0.31282,0.03862,0.38576,0.31413
76775,0.33395,0.45223,0.96989,0.97787,0.98904,0.99486,0.97797,1.00009,0.66378,0.03282,0.9733,0.77036
231490,0.89622,0.85348,0.89317,0.90803,0.91662,0.92348,0.91487,0.92861,0.70946,0.13791,0.69611,0.54573
233095,0.60845,0.55517,0.58715,0.60558,0.61179,0.61635,0.61715,0.62146,0.54936,0.21231,0.52732,0.44647
300535,0.70432,0.66052,0.68586,0.69776,0.70196,0.7025,0.69855,0.70247,0.60969,0.15551,0.10498,0.12708
190613,0.55511,0.55704,0.53793,0.55623,0.92997,1.02046,0.84435,1.07278,0.2069,0.02091,0.27492,0.22881
256927,0.04872,0.02904,0.01569,0.01271,0.01052,0.00849,0.00672,0.00575,0.00346,0.00045,0.00047,0.0
199790,0.37642,0.38767,0.34841,0.45566,1.00164,1.01101,0.97823,1.01851,0.53749,0.0208,0.12561,0.11558
328301,0.46941,0.35491,0.41144,0.45016,0.46177,0.46504,0.46686,0.46886,0.43372,0.15732,0.14161,0.15757
362296,0.70027,0.65729,0.68233,0.67274,0.68575,0.69841,0.66819,0.70581,0.44571,0.0487,0.06255,0.07996
143225,0.53544,0.50893,0.50704,0.56551,0.91511,0.92129,0.89593,0.926,0.54342,0.03024,0.09096,0.11028
109568,0.70271,0.72659,0.7449,0.82334,0.84891,0.87391,0.81145,0.8876,0.56358,0.06842,0.07746,0.09684
361568,0.51961,0.46418,0.49408,0.50564,0.51397,0.51845,0.50965,0.52223,0.37036,0.03679,0.11368,0.13267
92047,0.18792,0.23931,0.13586,0.34042,0.99383,0.99824,0.98057,1.00214,0.64949,0.017,0.54207,0.21052
378054,0.69161,0.65372,0.67251,0.67067,0.67789,0.68269,0.66459,0.68442,0.46714,0.02604,0.05608,0.07176
358223,0.59794,0.56231,0.58695,0.57764,0.59368,0.60689,0.57571,0.6174,0.20268,0.00062,0.39108,0.35571
29586,0.3141,0.34177,0.30366,0.41786,0.96656,1.04217,0.99537,1.05554,0.46922,0.02866,0.66939,0.43571
246203,0.17204,0.10401,0.07647,0.07081,0.06464,0.05815,0.05218,0.0493,0.03248,0.00278,0.03168,0.02918
53006,0.21062,0.27251,0.15181,0.33536,0.99576,0.99797,0.99459,1.0009,0.85425,0.23496,0.81531,0.38807
265715,0.14151,0.08549,0.05713,0.05012,0.0429,0.03539,0.02862,0.02469,0.01585,0.00227,0.00204,0.0
234028,0.2406,0.19407,0.18812,0.18209,0.18621,0.1896,0.17792,0.19138,0.05355,0.00042,0.17451,0.14158
137616,0.57317,0.56821,0.49849,0.48169,0.47945,0.49924,0.49558,0.4853,0.38748,0.06738,0.29452,0.2904
52373,0.2442,0.37455,0.22318,0.5927,0.91893,0.9665,0.8639,0.99458,0.09586,0.00033,0.68809,0.27395
352672,0.70064,0.65519,0.68557,0.69975,0.70603,0.70908,0.70548,0.71198,0.63,0.30783,0.14628,0.17663
323808,0.62953,0.59174,0.60764,0.61569,0.61807,0.61772,0.6144,0.61652,0.5502,0.10391,0.07913,0.09678
178179,0.76953,0.72936,0.75091,0.76902,0.85218,0.89019,0.81475,0.91418,0.53479,0.06297,0.09948,0.12036
324107,0.61278,0.54876,0.58898,0.60949,0.61604,0.61761,0.61512,0.6189,0.53491,0.10216,0.08849,0.10833
67044,0.30555,0.48312,0.26301,0.66493,0.93652,0.97388,0.8909,0.99618,0.15275,0.0004,0.94091,0.5152
248684,0.64528,0.56314,0.60386,0.62119,0.63206,0.63761,0.6278,0.644,0.40875,0.02197,0.53666,0.45008
242916,0.29399,0.27105,0.27741,0.25538,0.27113,0.28943,0.25812,0.30221,0.02546,0.00027,0.30016,0.25419
2869,0.52924,0.50799,0.49758,0.59711,0.81572,0.82032,0.80648,0.82448,0.5218,0.0233,0.56243,0.4266
241016,0.3521,0.32039,0.33584,0.34381,0.34929,0.35405,0.35164,0.36073,0.24748,0.01429,0.36021,0.33858
283060,0.05082,0.02964,0.0165,0.0136,0.01129,0.00912,0.00728,0.00619,0.00421,0.00074,0.00051,0.0
293343,0.04753,0.02837,0.01533,0.01227,0.01022,0.0083,0.00646,0.00565,0.00278,0.00033,0.00046,0.0
214774,0.90661,0.86478,0.90031,0.88441,0.90876,0.93053,0.88547,0.94603,0.40102,0.00325,0.7717,0.60321
43985,0.2459,0.31156,0.7262,0.91956,0.97562,1.03939,0.90363,1.07925,0.16398,0.03343,0.53205,0.21955
293670,0.05924,0.03546,0.01942,0.01537,0.01294,0.01061,0.00813,0.00726,0.00296,0.00035,0.00059,0.0
169272,0.79515,0.75919,0.80245,0.82139,0.83253,0.84376,0.85942,0.8776,0.80901,0.22138,0.11835,0.14056
291554,0.07482,0.04514,0.02612,0.02063,0.01771,0.01479,0.01116,0.01026,0.00363,0.00045,0.00083,0.0
274419,0.06348,0.03816,0.02137,0.01727,0.01447,0.01182,0.0092,0.00808,0.00389,0.00045,0.00066,0.0
381841,0.75159,0.70169,0.73492,0.7523,0.7567,0.75717,0.75756,0.75731,0.74598,0.32665,0.13041,0.1582
312591,0.63115,0.59561,0.60953,0.6183,0.62031,0.62,0.61839,0.61905,0.57921,0.1804,0.09062,0.11252
316815,0.38632,0.33942,0.35001,0.3552,0.35952,0.36091,0.35366,0.36149,0.24177,0.01226,0.09325,0.11042
326307,0.82593,0.76933,0.80592,0.81973,0.82067,0.81741,0.81358,0.81139,0.78871,0.23705,0.08566,0.10689
103302,1.00903,0.93324,0.94681,0.87338,0.89584,0.93403,0.8515,0.95398,0.62835,0.06471,0.05621,0.07208
148637,0.39459,0.41769,0.75062,0.77457,0.79934,0.81237,0.78576,0.82556,0.357,0.0014,0.41982,0.35381
216461,0.26485,0.21498,0.21029,0.21166,0.21231,0.21253,0.2076,0.21246,0.12102,0.00231,0.19526,0.1695
318387,0.76993,0.7217,0.7523,0.76033,0.76534,0.76581,0.75396,0.76393,0.57485,0.04933,0.06628,0.08394
33950,0.78945,0.7603,0.79484,0.8251,1.09419,1.10099,1.08128,1.10523,0.69354,0.03761,0.78159,0.60214
271495,0.04839,0.02883,0.01556,0.01261,0.01043,0.00841,0.00666,0.0057,0.00345,0.00045,0.00046,0.0
360477,0.85381,0.80635,0.8368,0.84754,0.84872,0.84646,0.84213,0.84183,0.77688,0.18655,0.10246,0.12428
304631,0.53518,0.49885,0.50998,0.5118,0.51661,0.51847,0.50732,0.51889,0.34074,0.01082,0.06208,0.07834
177770,0.81167,0.77381,0.79726,0.83906,0.92966,0.95035,0.89825,0.96142,0.7875,0.32432,0.13419,0.16296
266974,0.05004,0.02985,0.01615,0.01309,0.01083,0.00874,0.00692,0.00592,0.00364,0.00049,0.00048,0.0
71817,0.27569,0.36512,0.23497,0.53462,0.9207,0.95758,0.88194,0.9859,0.15873,0.00054,0.66343,0.35002
278306,0.0519,0.03109,0.01725,0.0141,0.01172,0.00949,0.00752,0.00645,0.00384,0.0005,0.00052,0.0
251478,0.0501,0.02989,0.01618,0.01312,0.01085,0.00876,0.00694,0.00593,0.00369,0.00055,0.00048,0.0
34574,0.38423,0.46125,0.35788,0.61577,1.11253,1.11648,1.10828,1.12018,0.88173,0.1422,0.91572,0.42577
387969,0.54389,0.49823,0.52099,0.53176,0.53619,0.53728,0.53323,0.53809,0.4294,0.04911,0.10153,0.12354
392747,0.8172,0.77476,0.804,0.81593,0.82037,0.8212,0.81713,0.82153,0.77603,0.33514,0.11995,0.14707
266682,0.11403,0.06908,0.04268,0.03589,0.03052,0.02511,0.01983,0.01739,0.00879,0.00112,0.00142,0.0
338031,0.11248,0.06723,0.04379,0.03756,0.03452,0.03139,0.02672,0.02659,0.00961,0.00053,0.0107,0.0093
363807,0.70562,0.66072,0.69049,0.70302,0.70707,0.70763,0.70373,0.70767,0.60429,0.11792,0.10833,0.12975
305640,0.37162,0.33326,0.33732,0.34066,0.34254,0.34261,0.33699,0.34189,0.24553,0.02149,0.07976,0.0952
180384,0.93192,0.85615,0.88142,0.79896,0.84331,0.90323,0.79511,0.9436,0.49288,0.09749,0.09886,0.12213
294586,0.06361,0.03775,0.02094,0.01717,0.01426,0.01153,0.00916,0.00783,0.00494,0.00071,0.00064,0.0
262275,0.04421,0.0262,0.01425,0.0116,0.0096,0.00775,0.00615,0.00525,0.00336,0.00053,0.00043,0.0
219176,0.34633,0.27741,0.28508,0.2945,0.29645,0.2965,0.29376,0.29636,0.21792,0.02273,0.24427,0.18323
110177,0.59477,0.67405,0.63814,0.92127,0.94421,0.95845,0.90814,0.96945,0.59818,0.25604,0.1351,0.15792
36724,0.46783,0.48221,0.51758,0.6011,0.79549,0.81507,0.76557,0.83008,0.32299,0.00814,0.71077,0.48653
303402,0.76132,0.70234,0.73994,0.75675,0.75967,0.75815,0.75577,0.75474,0.72956,0.22389,0.09516,0.11529
33316,0.33128,0.37209,0.2997,0.48681,0.88016,0.89018,0.85784,0.8987,0.43795,0.02928,0.76537,0.44345
325469,0.42812,0.38999,0.39934,0.40695,0.40885,0.40808,0.40681,0.4076,0.37909,0.16483,0.11434,0.13569
327083,0.52329,0.4777,0.49938,0.50972,0.51322,0.51369,0.50955,0.51383,0.41335,0.04492,0.09455,0.11247
386181,0.84306,0.80391,0.83556,0.85054,0.85573,0.85911,0.85779,0.86202,0.77421,0.24052,0.1296,0.15721
179803,0.64925,0.60164,0.62536,0.64733,0.7404,0.775,0.71225,0.79563,0.48599,0.1033,0.49529,0.39052
56159,0.35971,0.4045,0.73355,0.93034,0.96597,0.97564,0.97259,0.98823,0.75287,0.09538,0.94258,0.70226
66738,0.21178,0.30166,0.16231,0.37777,0.91002,0.96183,0.85762,0.99188,0.08851,0.00038,0.71547,0.27689
263301,0.12397,0.0742,0.048,0.04161,0.03544,0.02915,0.02345,0.02024,0.01258,0.00173,0.00167,0.0
118291,0.52067,0.46427,0.48611,0.52724,0.71566,0.75022,0.68713,0.7714,0.35345,0.01513,0.08431,0.10175
194277,0.73385,0.73139,0.73728,0.88086,0.99695,1.00464,0.97311,1.01049,0.69378,0.3498,0.17094,0.20584
96256,0.17211,0.30312,0.54116,0.57971,0.69061,0.81186,0.78286,0.95115,0.07875,0.00025,0.93644,0.80428
335484,0.3225,0.27019,0.27817,0.27641,0.2828,0.2861,0.27058,0.28759,0.0942,0.00082,0.08167,0.09065
1535,0.31442,0.30382,0.3732,0.35932,0.40792,0.46776,0.41681,0.52107,0.03345,0.00064,0.46052,0.26065
136121,0.59905,0.59018,0.81614,0.83513,0.8493,0.85546,0.83865,0.86135,0.64625,0.3019,0.15749,0.1918
335359,0.75805,0.70837,0.74091,0.75511,0.75945,0.75962,0.75549,0.75895,0.66282,0.16239,0.10824,0.13215
257394,0.05666,0.03385,0.01844,0.01496,0.01241,0.01003,0.00792,0.0068,0.00394,0.00047,0.00055,0.0
191503,0.68495,0.63647,0.66033,0.69896,0.85886,0.86307,0.84262,0.86447,0.71748,0.31547,0.12928,0.15553
76828,0.21594,0.28978,0.18341,0.3961,0.99494,0.9975,0.98932,1.00071,0.78179,0.09412,0.71778,0.40346
383151,0.67005,0.61117,0.64845,0.6682,0.6745,0.67671,0.67619,0.67903,0.64158,0.32513,0.18093,0.2048
246801,0.42223,0.37463,0.39048,0.39749,0.40314,0.40671,0.39945,0.41083,0.23587,0.00496,0.34642,0.26533
160651,0.70828,0.65526,0.69081,0.71307,0.76969,0.79471,0.75748,0.81386,0.63739,0.27036,0.54709,0.44777
138748,0.53655,0.54741,0.4994,0.5719,0.93393,0.98227,0.87176,1.00882,0.12209,0.00038,0.0701,0.08155
202490,0.66719,0.62117,0.65415,0.65311,0.67023,0.68343,0.65894,0.69566,0.29588,0.00096,0.63088,0.52838
353611,0.3449,0.24873,0.23894,0.20352,0.21998,0.23878,0.19445,0.24428,0.01052,0.00102,0.18339,0.11057
141424,0.26436,0.2752,0.20298,0.28738,0.79491,0.88625,0.72982,0.93547,0.01391,0.00034,0.25192,0.1039
151229,0.64795,0.62835,0.70442,0.73933,0.7773,0.82364,0.85563,0.92591,0.57165,0.08272,0.62761,0.4605
216173,0.76963,0.73416,0.76666,0.7779,0.78744,0.79487,0.78575,0.80283,0.56198,0.07432,0.63786,0.48369
31675,0.44963,0.55072,0.86964,0.98404,0.99824,1.00573,0.98708,1.01365,0.62629,0.02174,0.96075,0.93406
368677,0.64577,0.60818,0.64301,0.65748,0.66317,0.66611,0.66397,0.66905,0.56222,0.10388,0.1821,0.18762
301523,0.39086,0.30567,0.33354,0.33475,0.35064,0.36061,0.3356,0.36689,0.09037,0.00101,0.07622,0.08499
204999,0.7062,0.66123,0.69582,0.6671,0.69709,0.72629,0.67047,0.74728,0.14062,0.00037,0.66623,0.52273
56789,0.37952,0.54022,0.30889,0.66502,0.90027,0.956,0.84722,0.98916,0.07619,0.00044,0.80124,0.34685
209997,0.46619,0.36392,0.39609,0.41913,0.42714,0.43002,0.42578,0.43313,0.31253,0.03473,0.3445,0.27129
88663,0.33135,0.46733,0.31635,0.76069,0.92575,0.9623,0.88613,0.9888,0.16262,0.00047,0.9243,0.55051
163197,0.61823,0.6261,0.62004,0.71955,1.03942,1.04711,1.01501,1.05393,0.62392,0.10186,0.50796,0.46721
359017,0.56425,0.42609,0.46941,0.49617,0.50475,0.50505,0.49564,0.50491,0.32453,0.01633,0.38314,0.32272
303904,0.52833,0.44108,0.48922,0.51771,0.527,0.52951,0.52827,0.53214,0.46266,0.09307,0.09039,0.10839
307589,0.37442,0.34302,0.34505,0.34917,0.34941,0.34846,0.3471,0.34614,0.33152,0.13987,0.07874,0.0946
132881,0.93079,0.87887,0.90557,0.90638,0.91695,0.91517,0.88356,0.90174,0.70414,0.10011,0.07853,0.09542
264759,0.06127,0.03689,0.02079,0.01681,0.01411,0.01154,0.00898,0.0079,0.00369,0.00047,0.00064,0.0
231645,0.56151,0.49804,0.52002,0.48476,0.51503,0.54538,0.48879,0.56556,0.05951,0.00046,0.52439,0.41094
391562,0.65785,0.62158,0.64592,0.65411,0.66074,0.6657,0.65728,0.66947,0.43889,0.02419,0.48376,0.33185
388409,0.6087,0.55638,0.58634,0.58297,0.59889,0.61068,0.58355,0.61925,0.27803,0.00288,0.08858,0.10771
397304,0.85644,0.80456,0.83803,0.84414,0.84798,0.84672,0.83264,0.84189,0.66115,0.11137,0.10361,0.12683
312744,0.82094,0.77333,0.80199,0.80973,0.80987,0.80637,0.79891,0.79965,0.71095,0.09073,0.05175,0.06666
316416,0.70054,0.66019,0.68179,0.69163,0.69544,0.69592,0.69098,0.6957,0.59024,0.1869,0.11092,0.13653
306979,0.39459,0.34115,0.36052,0.37415,0.37801,0.37861,0.37771,0.3791,0.34473,0.1203,0.10614,0.12523
226049,0.62377,0.58628,0.62012,0.63237,0.64243,0.65066,0.64338,0.66046,0.4544,0.06035,0.58467,0.49865
147060,1.01082,0.9422,0.98591,0.96257,0.98599,1.00264,0.94085,1.01346,0.73506,0.30084,0.11681,0.14355
346259,0.54977,0.50739,0.52251,0.53113,0.53357,0.53344,0.53053,0.53272,0.46311,0.08863,0.08097,0.1007
302428,0.19034,0.16092,0.14984,0.14889,0.1473,0.14541,0.14361,0.14276,0.13837,0.09426,0.0649,0.06881
20759,0.4825,0.50545,0.45618,0.55173,0.78816,0.86693,0.72789,0.91546,0.14552,0.0004,0.57296,0.33368
110697,0.70206,0.68846,0.68355,0.75266,0.99545,1.00295,0.96321,1.00788,0.73921,0.35105,0.14578,0.17206
295278,0.04494,0.02628,0.01414,0.0115,0.00949,0.00764,0.00608,0.00517,0.00352,0.00064,0.00042,0.0
324538,0.39356,0.3436,0.34748,0.29539,0.32391,0.35622,0.29543,0.37196,0.00893,0.00038,0.05871,0.05747
14102,0.3128,0.34863,0.27607,0.40084,0.83759,0.89487,0.78383,0.9281,0.0664,0.00046,0.50668,0.29244
107661,0.74551,0.71412,0.72811,0.77123,0.92744,0.94304,0.89276,0.95265,0.73752,0.31572,0.12445,0.15171
339105,0.29617,0.24131,0.24194,0.20994,0.22659,0.24721,0.20592,0.25619,0.00979,0.00067,0.06936,0.06335
191297,0.63189,0.62689,0.62307,0.72016,0.89918,0.91093,0.87998,0.92009,0.53589,0.05609,0.48723,0.44944
205595,0.28171,0.25712,0.25897,0.26393,0.26454,0.26598,0.26658,0.2678,0.21933,0.04699,0.25843,0.22655
9098,0.94061,0.87638,0.91713,0.88524,0.91631,0.94673,0.87502,0.967,0.24493,0.00112,0.8174,0.6351
160324,0.786,0.73518,0.76498,0.78699,0.8321,0.85395,0.80552,0.86386,0.71439,0.2057,0.08193,0.10238
362064,0.63623,0.52655,0.59108,0.6276,0.63712,0.6386,0.63923,0.63932,0.62263,0.2559,0.13495,0.15594
314465,0.65442,0.61634,0.63605,0.64749,0.6504,0.65056,0.64965,0.65025,0.61962,0.21044,0.10075,0.12464
24509,0.37067,0.30588,0.40263,0.46511,0.52308,0.56041,0.54261,0.5605,0.2834,0.00569,0.39024,0.25547
251298,0.0465,0.0277,0.01493,0.01205,0.00998,0.00807,0.00635,0.00546,0.00312,0.00042,0.00044,0.0
385432,0.59021,0.55334,0.57252,0.5813,0.58477,0.58613,0.58223,0.58728,0.48811,0.11637,0.07789,0.09864
350618,0.71575,0.66832,0.70062,0.71366,0.71938,0.72125,0.71499,0.72257,0.57178,0.09183,0.11491,0.13697
329097,0.37523,0.30096,0.33485,0.34607,0.35685,0.36198,0.34691,0.36604,0.13827,0.00152,0.09583,0.10593
71229,0.37282,0.39678,0.3564,0.51557,0.94183,0.97504,0.89663,0.99627,0.17382,0.00041,0.94218,0.79545
281265,0.06119,0.03679,0.02062,0.01656,0.01394,0.01142,0.00883,0.00783,0.00341,0.00038,0.00063,0.0
248792,0.48185,0.41893,0.43977,0.44807,0.4561,0.46107,0.45066,0.46568,0.25805,0.00434,0.35734,0.25275
73204,0.26992,0.25669,0.23515,0.408,0.89863,0.93441,0.87846,0.96988,0.19824,0.0012,0.76909,0.40791
37127,0.67351,0.63673,0.66026,0.69956,0.8843,0.89472,0.86619,0.9019,0.56896,0.0967,0.586,0.47547
66102,0.35121,0.50648,0.30891,0.67809,0.97977,0.99032,0.96015,0.99894,0.4969,0.0027,0.95249,0.56283
329432,0.46052,0.37678,0.41642,0.43504,0.44627,0.45085,0.44034,0.45479,0.26469,0.00476,0.08749,0.10265
259275,0.04881,0.0291,0.01568,0.01267,0.01049,0.00847,0.00668,0.00574,0.00331,0.0004,0.00047,0.0
380488,0.48641,0.45095,0.46386,0.47222,0.47475,0.47492,0.47361,0.47583,0.42187,0.17824,0.1241,0.14801
323722,0.58642,0.51087,0.55755,0.57704,0.58586,0.58833,0.57991,0.59009,0.40926,0.01245,0.06654,0.08105
375403,0.46719,0.43506,0.45722,0.4623,0.47001,0.4759,0.46665,0.48311,0.29617,0.06174,0.3344,0.33583
204592,0.55047,0.52333,0.55231,0.56503,0.5723,0.57857,0.5765,0.58675,0.44328,0.05512,0.52691,0.441
50728,0.29538,0.28897,0.21669,0.48384,0.86083,0.90483,0.85284,0.95178,0.17452,0.00184,0.79595,0.36648
185032,0.74743,0.70947,0.73452,0.76587,0.84141,0.87466,0.81578,0.89928,0.60974,0.15262,0.59172,0.48711
24310,0.77761,0.99996,1.02063,0.9094,0.96471,1.04219,0.8926,1.09281,0.41741,0.05335,0.64755,0.39203
7646,1.06491,0.99561,1.02001,0.96856,0.99741,1.04191,0.96355,1.07871,0.68785,0.17069,0.70174,0.55238
114101,0.28898,0.35392,0.25545,0.55116,1.01415,1.02856,0.98064,1.04061,0.44904,0.02401,0.39416,0.26168
98640,0.99848,0.93363,0.97292,0.98381,0.99376,0.99798,0.98112,1.00188,0.65928,0.02509,0.50321,0.6287
355425,0.53861,0.48947,0.51543,0.52856,0.53392,0.53559,0.53162,0.53697,0.43893,0.06758,0.09545,0.11702
350965,0.57178,0.53782,0.55347,0.56289,0.56399,0.56416,0.56334,0.56405,0.53277,0.21189,0.11029,0.13532
216870,0.32746,0.30149,0.31301,0.31962,0.32462,0.32927,0.32764,0.33603,0.2403,0.02059,0.3457,0.32941
178685,0.72323,0.6828,0.70926,0.72008,0.86895,0.90847,0.82281,0.93229,0.36087,0.00483,0.08073,0.10026
