Clear_B01,Clear_B02,Clear_B03,Clear_B04,Clear_B05,Clear_B06,Clear_B07,Clear_B08,Clear_B09,Clear_B10,Clear_B11,Clear_B12,Clear_B13
0.16271,0.33432,0.37548,0.58184,0.68403,0.79852,0.90395,0.7349,0.96531,0.01127,0.00055,0.86535,0.6232
0.10389,0.35615,0.36645,0.50963,0.42137,0.65988,0.97656,0.89589,0.99733,0.16238,0.00051,0.9414,0.79823
0.10187,0.2424,0.23025,0.34248,0.23577,0.4697,0.98695,0.95406,0.99719,0.4516,0.00128,0.94491,0.82314
0.17223,0.26155,0.23681,0.40755,0.19027,0.52522,0.90559,0.73468,0.96635,0.01195,0.00066,0.75199,0.41234
0.09646,0.19629,0.18986,0.32267,0.19131,0.4504,0.99284,0.97475,0.99917,0.62108,0.01657,0.66363,0.51893
0.08153,0.56802,0.59894,0.79553,0.79018,0.95786,0.98087,0.92862,0.99599,0.31308,0.00037,0.94818,0.90095
0.079,0.29086,0.31611,0.4909,0.3036,0.66877,0.99598,0.97206,1.00145,0.56995,0.00774,0.95851,0.76201
0.0859,0.99828,0.9352,0.97133,0.97374,0.98767,0.99515,0.969,1.00141,0.5427,0.00518,0.9546,0.93146
0.12109,0.37042,0.34689,0.44489,0.30228,0.51434,0.9325,0.78145,0.98058,0.02139,0.00038,0.90004,0.69093
0.13654,0.14868,0.1287,0.24945,0.0815,0.32553,0.90512,0.77815,0.97597,0.0228,0.00041,0.73929,0.54042
0.09717,0.22463,0.21245,0.32578,0.1862,0.42,0.96423,0.85927,0.99343,0.09013,0.00038,0.9329,0.82413
0.07645,0.992,0.92925,0.95332,0.90801,0.94359,0.97664,0.90133,0.99675,0.19631,0.00039,0.95214,0.87145
0.08501,0.36193,0.43787,0.65237,0.96971,0.98445,0.99264,0.96606,0.99973,0.53014,0.00392,0.95255,0.92748
0.10217,0.22464,0.2308,0.42453,0.23028,0.64739,0.96834,0.8676,0.99529,0.10487,0.00038,0.93716,0.74636
0.09591,0.22976,0.23893,0.39604,0.19018,0.50273,0.95333,0.82777,0.98977,0.04986,0.00031,0.78858,0.47734
0.10724,0.30357,0.28676,0.39775,0.24759,0.47334,0.93925,0.79597,0.98342,0.0285,0.00033,0.9094,0.73005
0.11651,0.20741,0.21029,0.3995,0.18512,0.54233,0.94596,0.82245,0.98512,0.04915,0.00038,0.91382,0.65527
0.10077,0.30802,0.29228,0.40722,0.28676,0.54939,0.98647,0.94081,0.99875,0.35818,0.00052,0.94711,0.90689
0.16149,0.18882,0.15196,0.26187,0.11615,0.36703,0.91293,0.75822,0.96923,0.01747,0.00056,0.84216,0.52754
0.08871,0.22049,0.28757,0.64498,0.46918,0.94073,0.97455,0.89522,0.99602,0.16823,0.00038,0.94153,0.80818
0.14506,0.33583,0.32611,0.40876,0.51048,0.56804,0.62459,0.65209,0.76345,0.30147,0.001,0.92291,0.87427
0.17873,0.24726,0.20257,0.30663,0.19308,0.41629,0.95586,0.91747,0.98013,0.33162,0.00096,0.90682,0.75083
0.21357,0.30675,0.27968,0.42813,0.58872,0.70996,0.84928,0.64841,0.93421,0.00907,0.00084,0.79749,0.45433
0.08986,0.11215,0.1308,0.20302,0.30721,0.37544,0.45449,0.45423,0.60102,0.04733,0.00031,0.93121,0.80217
0.12515,0.49461,0.58216,0.82708,0.90428,0.9379,0.96547,0.91265,0.98756,0.27628,0.00046,0.92916,0.86894
0.08307,0.18335,0.17637,0.28234,0.15011,0.36083,0.98614,0.94569,0.9977,0.39666,0.00067,0.95188,0.77698
0.0866,0.23562,0.2496,0.44961,0.22776,0.61498,0.97838,0.90267,0.99781,0.19132,0.0004,0.8205,0.57876
0.08779,0.23365,0.21753,0.27099,0.17344,0.36154,0.96442,0.85205,0.99469,0.07583,0.00033,0.82837,0.56576
0.09808,0.16425,0.15808,0.27472,0.13424,0.37822,0.9521,0.83063,0.98832,0.05432,0.00034,0.69348,0.44709
0.09724,0.27014,0.26127,0.39012,0.2492,0.53747,0.99342,0.96047,1.00104,0.47144,0.00168,0.95172,0.90579
0.18998,0.32628,0.27684,0.41781,0.30186,0.61299,0.94968,0.90951,0.97667,0.30452,0.00117,0.90009,0.83923
0.14013,0.24484,0.29877,0.48281,0.5793,0.71038,0.85802,0.75639,0.97493,0.01424,0.00044,0.88573,0.64704
0.11423,0.17416,0.15537,0.22911,0.12025,0.30688,0.91786,0.79834,0.98559,0.02874,0.00034,0.73806,0.4839
0.15446,0.30647,0.30011,0.4665,0.28975,0.63795,0.96524,0.90713,0.98819,0.23873,0.00073,0.92312,0.69919
0.0902,0.47276,0.43969,0.52182,0.73763,0.808,0.87097,0.83776,0.87641,0.25358,0.0004,0.64597,0.54935
0.11718,0.27945,0.26097,0.29923,0.26446,0.28095,0.30089,0.25903,0.31133,0.01277,0.00039,0.30213,0.27629
0.20234,0.25268,0.22566,0.4776,0.22916,0.69369,0.9363,0.90799,0.96751,0.35397,0.00179,0.88854,0.76884
0.09246,0.28272,0.32382,0.67997,0.30155,0.95954,0.99446,0.96585,1.00138,0.51747,0.00354,0.59363,0.42938
0.10231,0.19348,0.17906,0.2871,0.16597,0.4237,0.99468,0.97916,0.99986,0.66034,0.02587,0.95124,0.80997
0.13806,0.09209,0.08588,0.18757,0.29423,0.36674,0.43155,0.38808,0.49497,0.01909,0.00047,0.59012,0.49831
0.09356,0.28201,0.29679,0.47621,0.31659,0.65321,0.97151,0.88964,0.99458,0.1544,0.0004,0.93837,0.85763
0.09917,0.25468,0.34933,0.59035,0.78388,0.8929,0.95856,0.84302,0.9915,0.06652,0.00032,0.92776,0.79078
0.08781,1.00262,0.93796,0.9635,0.93187,0.96041,0.98453,0.9205,0.99976,0.24696,0.00045,0.95067,0.47148
0.09495,0.13393,0.10465,0.09264,0.08482,0.0863,0.08932,0.07875,0.0855,0.01293,0.00034,0.06471,0.05505
0.0833,0.39434,0.40672,0.4661,0.44599,0.46099,0.4798,0.44675,0.49765,0.08551,0.00032,0.48207,0.45511
0.10207,0.26161,0.29969,0.54422,0.29581,0.76179,0.96131,0.85703,0.99151,0.08582,0.00044,0.90271,0.5726
0.09289,0.17827,0.1709,0.29617,0.155,0.43173,0.98923,0.93864,1.00071,0.32931,0.00051,0.92052,0.74177
0.08498,0.13069,0.1044,0.09392,0.09166,0.09082,0.09102,0.08665,0.08565,0.05631,0.0023,0.06618,0.06208
0.18443,0.22057,0.18424,0.30459,0.17396,0.42352,0.96262,0.9384,0.98239,0.45265,0.00206,0.69424,0.61865
0.09082,0.10067,0.13908,0.26662,0.47168,0.55855,0.64638,0.72262,0.84251,0.53203,0.0105,0.95422,0.93415
0.2188,0.26715,0.20033,0.32942,0.20971,0.49,0.90973,0.85233,0.95545,0.16073,0.002,0.85671,0.63614
0.13979,0.18678,0.16349,0.25919,0.12766,0.32795,0.95637,0.91916,0.98879,0.29386,0.00073,0.80781,0.65484
0.09392,0.30639,0.33646,0.56293,0.35282,0.75212,0.98776,0.94535,0.9987,0.38065,0.00068,0.94826,0.90912
0.09894,0.19089,0.1868,0.3742,0.1704,0.47079,0.96513,0.87001,0.99248,0.11375,0.00042,0.93285,0.80089
0.10439,0.89696,0.8721,0.90715,0.7977,0.86653,0.9416,0.80382,0.98439,0.03265,0.00031,0.91116,0.73269
0.18162,0.24136,0.26534,0.49679,0.34793,0.73946,0.91912,0.79528,0.96934,0.039,0.0011,0.72071,0.44666
0.08135,0.20193,0.18986,0.26054,0.16335,0.33957,0.95493,0.82814,0.99088,0.05003,0.00024,0.92751,0.72136
0.0875,0.21769,0.21272,0.3618,0.21071,0.62854,0.97161,0.88314,0.99565,0.13869,0.00029,0.93991,0.61015
0.08756,0.12395,0.11759,0.20136,0.12144,0.30598,0.98286,0.93105,0.99711,0.30758,0.00043,0.70467,0.54007
0.09573,0.18074,0.17404,0.30204,0.14591,0.39392,0.95781,0.85273,0.98984,0.08531,0.00029,0.84481,0.62272
0.13884,0.22074,0.2046,0.34826,0.18888,0.48057,0.98238,0.95521,0.99393,0.49059,0.00251,0.93509,0.85402
0.1127,0.25213,0.23346,0.32952,0.23358,0.46696,0.98034,0.93609,0.99517,0.35897,0.00066,0.9457,0.88246
0.09574,0.29009,0.31723,0.71606,0.32851,0.97876,0.98943,0.95767,0.99865,0.47061,0.0017,0.94823,0.91887
0.10318,0.10255,0.15027,0.30252,0.49511,0.61244,0.72791,0.72275,0.9087,0.08595,0.00043,0.92629,0.81155
0.11405,0.21782,0.19983,0.29168,0.17593,0.38139,0.96917,0.89428,0.99234,0.17474,0.00047,0.93172,0.69946
0.09803,0.26644,0.25212,0.36957,0.24894,0.50595,0.99179,0.97272,0.99839,0.6072,0.01234,0.94894,0.92818
0.08618,0.1308,0.10401,0.09191,0.08266,0.08465,0.08856,0.07703,0.08514,0.0102,0.00031,0.06485,0.05506
0.09267,0.22553,0.23185,0.39424,0.22688,0.59685,0.97988,0.90968,0.99803,0.21248,0.00037,0.84136,0.62604
0.23503,0.28548,0.20906,0.28632,0.23141,0.38563,0.91481,0.88012,0.95521,0.26572,0.00197,0.84115,0.6529
0.16307,0.25508,0.23593,0.40456,0.20276,0.52925,0.925,0.79144,0.97392,0.03188,0.00066,0.82854,0.51403
0.09327,0.24003,0.22529,0.3289,0.19207,0.43361,0.96578,0.85701,0.99489,0.08244,0.00036,0.9352,0.81217
0.11423,0.19413,0.17247,0.24515,0.15922,0.34852,0.98948,0.95293,0.99924,0.42776,0.00101,0.94615,0.78578
0.08059,0.51352,0.63101,0.87196,0.97813,0.9886,0.99314,0.98456,0.99828,0.75042,0.08285,0.95607,0.94253
0.0793,0.21158,0.20289,0.32036,0.1927,0.43218,0.99445,0.98308,0.99929,0.71505,0.05519,0.95791,0.83283
0.23585,0.28989,0.2147,0.31882,0.21328,0.42182,0.85544,0.71385,0.93232,0.02365,0.00126,0.78726,0.42511
0.20212,0.19776,0.15507,0.24742,0.13985,0.41495,0.90164,0.75722,0.96136,0.02282,0.00095,0.56653,0.34619
0.13088,0.18983,0.16696,0.2793,0.13746,0.38665,0.9369,0.80678,0.98042,0.03822,0.00054,0.87472,0.60823
0.07369,0.51178,0.53537,0.67842,0.64446,0.83784,0.99843,0.99029,1.00137,0.78152,0.1182,0.96437,0.95379
0.16299,0.47853,0.46102,0.56835,0.66994,0.74666,0.80867,0.83421,0.9473,0.42606,0.0013,0.92343,0.88171
0.12149,0.24139,0.23376,0.3753,0.21787,0.49668,0.95849,0.85641,0.98985,0.09036,0.00045,0.92375,0.7415
0.21993,0.51574,0.46989,0.69158,0.71205,0.88897,0.92926,0.86735,0.96755,0.16529,0.00169,0.88054,0.78894
0.08924,0.2449,0.23366,0.32468,0.24108,0.4393,0.99119,0.95799,0.99976,0.46547,0.00149,0.95083,0.92029
0.13924,0.25214,0.22264,0.29834,0.19263,0.41063,0.94402,0.81704,0.98469,0.0446,0.00048,0.90923,0.72466
0.20686,0.74879,0.66598,0.81994,0.88148,0.91914,0.94088,0.92724,0.96815,0.49055,0.00397,0.88848,0.83688
0.13859,0.20034,0.189,0.35017,0.15659,0.46562,0.92577,0.78383,0.97513,0.02639,0.00048,0.89282,0.59664
0.12804,0.93638,0.86281,0.92554,0.90729,0.94389,0.97071,0.9086,0.9918,0.23097,0.00057,0.85527,0.03991
0.11057,0.19307,0.18799,0.39551,0.15466,0.53691,0.98726,0.96115,0.99695,0.52055,0.00389,0.94776,0.92058
0.19901,0.22572,0.19718,0.29146,0.34908,0.45252,0.57101,0.49203,0.7024,0.00953,0.00079,0.83278,0.56111
0.1412,0.30728,0.2789,0.3095,0.31389,0.33919,0.36289,0.33507,0.38827,0.04357,0.00047,0.41598,0.38283
0.14144,0.42775,0.41315,0.59707,0.92653,0.95376,0.97049,0.93881,0.98749,0.41716,0.00115,0.92472,0.88318
0.08919,0.32684,0.29393,0.34102,0.47598,0.51967,0.5534,0.51702,0.49357,0.25643,0.00277,0.39789,0.34884
0.09479,0.28376,0.26555,0.33729,0.26543,0.43332,0.99263,0.96145,1.00036,0.48559,0.00208,0.9516,0.92418
0.0891,0.13232,0.10484,0.09394,0.09072,0.09031,0.09088,0.08504,0.08574,0.04006,0.00057,0.06589,0.06089
0.11145,0.30621,0.26795,0.27446,0.28499,0.29743,0.31297,0.32054,0.32847,0.2186,0.0093,0.22323,0.2036
0.1052,0.18355,0.1834,0.35424,0.17929,0.54771,0.9897,0.97686,0.99674,0.67578,0.03367,0.94801,0.65483
0.09971,0.46559,0.4915,0.61204,0.65823,0.82547,0.96818,0.8804,0.99357,0.13409,0.00037,0.93497,0.84761
0.08469,0.20228,0.19586,0.33881,0.16488,0.45962,0.96569,0.8653,0.99367,0.10156,0.00032,0.9379,0.82473
0.16059,0.8766,0.79194,0.87569,0.82427,0.88407,0.93992,0.83815,0.97923,0.0763,0.00057,0.82713,0.03583
0.08932,0.25355,0.23914,0.37515,0.21007,0.50076,0.95632,0.84726,0.98929,0.0813,0.0003,0.9318,0.80991
0.09192,0.29649,0.35822,0.5372,0.96256,0.98088,0.99233,0.95376,1.00102,0.42049,0.00087,0.95337,0.92022
0.0918,0.19252,0.18617,0.31781,0.15179,0.40312,0.94881,0.81029,0.98879,0.0351,0.00027,0.92052,0.69956
0.09417,0.23233,0.20964,0.25061,0.18173,0.32709,0.95855,0.84113,0.99164,0.06231,0.00037,0.92821,0.79006
0.21996,0.21801,0.15729,0.23651,0.13739,0.33748,0.92395,0.85752,0.96507,0.14603,0.00154,0.77779,0.58897
0.10813,0.1286,0.11557,0.18933,0.10283,0.27927,0.87649,0.83643,0.9866,0.06718,0.00037,0.62704,0.40533
0.18171,0.25222,0.2169,0.35047,0.1806,0.49105,0.88957,0.7075,0.95787,0.00877,0.00065,0.75431,0.40683
0.12841,0.39704,0.40727,0.6691,0.43165,0.96877,0.98044,0.95565,0.99275,0.50807,0.00324,0.93679,0.906
0.09725,0.21626,0.25181,0.54287,0.2297,0.74189,0.99031,0.95992,0.99873,0.48592,0.0021,0.94878,0.85626
0.12176,0.17062,0.15853,0.26654,0.12198,0.34242,0.87074,0.85005,0.97483,0.10478,0.0004,0.56312,0.41607
0.09443,0.19529,0.17946,0.26874,0.15955,0.35955,0.98874,0.95347,0.99866,0.44242,0.00114,0.94862,0.88987
0.22182,0.29003,0.23324,0.36557,0.25867,0.53322,0.91397,0.86388,0.9569,0.19549,0.00163,0.82472,0.58253
0.09181,0.26202,0.25399,0.38107,0.23432,0.51594,0.97543,0.90175,0.99577,0.18991,0.00034,0.94086,0.85471
0.15145,0.19323,0.16184,0.23747,0.14517,0.34374,0.95093,0.94195,0.9913,0.40945,0.00119,0.75252,0.59145
0.23138,0.32841,0.23237,0.26261,0.26384,0.27525,0.28078,0.258,0.27827,0.05219,0.00216,0.20407,0.16973
0.05931,0.54327,0.52742,0.57104,0.58022,0.59292,0.60445,0.58714,0.61912,0.28256,0.00098,0.53199,0.53092
0.08547,0.19641,0.18626,0.27017,0.17997,0.38653,0.9859,0.93373,0.99894,0.31187,0.00043,0.87584,0.67759
0.13059,0.37276,0.34057,0.45501,0.35369,0.60832,0.97743,0.93892,0.99246,0.3811,0.0008,0.933,0.89107
0.14392,0.25062,0.21948,0.30277,0.22721,0.39755,0.96902,0.93796,0.9867,0.41714,0.00114,0.9032,0.7393
0.09557,0.40833,0.43422,0.67727,0.3871,0.90399,0.9624,0.84407,0.99419,0.06512,0.00031,0.93267,0.79595
0.11319,0.97938,0.90978,0.94654,0.90785,0.94007,0.97506,0.89996,0.99577,0.1906,0.00038,0.93899,0.4589
0.09801,0.85172,0.89084,0.94168,0.92438,0.95525,0.9776,0.92082,0.9948,0.26849,0.00043,0.9409,0.88732
0.19786,0.21955,0.16649,0.24724,0.11856,0.32648,0.91784,0.80972,0.96673,0.05639,0.00082,0.67143,0.47312
0.09379,0.19697,0.20785,0.37787,0.1932,0.50107,0.9969,0.98488,1.00089,0.71391,0.05206,0.77274,0.70521
0.16929,0.20194,0.18944,0.3985,0.15395,0.5356,0.8979,0.72709,0.96172,0.0113,0.00064,0.82849,0.46993
0.0928,0.46785,0.48239,0.6377,0.49465,0.76933,0.97441,0.89456,0.9961,0.16555,0.00032,0.94065,0.86352
0.09763,0.28834,0.30292,0.48453,0.33182,0.6743,0.98495,0.93231,0.99873,0.31103,0.00042,0.94745,0.90189
0.10357,0.1978,0.18013,0.2757,0.149,0.37539,0.94474,0.81481,0.98521,0.04111,0.00031,0.91429,0.75266
0.15972,0.22673,0.18935,0.2146,0.26128,0.29801,0.3397,0.36308,0.46627,0.13663,0.00084,0.91446,0.85177
0.16717,0.17036,0.12859,0.18655,0.09003,0.27277,0.89735,0.72667,0.96138,0.01109,0.00058,0.77044,0.45036
0.10862,0.24559,0.2439,0.39765,0.21572,0.54813,0.9569,0.84292,0.99056,0.06999,0.00034,0.80593,0.57376
0.21331,0.2577,0.20736,0.32115,0.2077,0.52522,0.90231,0.80745,0.95615,0.06897,0.00122,0.48259,0.29764
0.09763,0.19094,0.2131,0.42481,0.17304,0.50883,0.94641,0.8056,0.98763,0.03214,0.00031,0.65965,0.47506
0.08906,0.25991,0.24711,0.36379,0.23942,0.49391,0.98027,0.93403,0.99506,0.34386,0.00047,0.9466,0.90283
0.12725,0.21235,0.19666,0.34098,0.17955,0.50669,0.96869,0.90637,0.99031,0.22226,0.00067,0.78079,0.63435
0.10106,0.27657,0.26772,0.40685,0.22444,0.52504,0.95356,0.82054,0.99092,0.04233,0.00031,0.92407,0.76161
0.0962,0.46831,0.49662,0.61844,0.67799,0.84046,0.97646,0.9039,0.99609,0.19208,0.0005,0.94088,0.8681
0.08086,0.1292,0.11734,0.16645,0.09226,0.21367,0.7771,0.86039,0.89314,0.45185,0.00261,0.56423,0.44689
0.09713,0.26582,0.25133,0.35323,0.24332,0.48793,0.98175,0.9256,0.99705,0.28014,0.00041,0.94391,0.8905
0.09346,0.35488,0.38141,0.62666,0.39294,0.76786,0.98308,0.93312,0.99691,0.31865,0.00053,0.88915,0.69972
0.09038,0.25339,0.27406,0.43905,0.22612,0.6032,0.96067,0.8428,0.9931,0.06446,0.00031,0.88309,0.63986
0.10142,0.52992,0.63193,0.85608,0.8626,0.91202,0.96247,0.86019,0.99205,0.09636,0.0004,0.93373,0.82605
0.09881,0.24466,0.23194,0.32089,0.22126,0.43706,0.98324,0.91675,0.99949,0.2332,0.0004,0.94686,0.88823
0.09926,0.23805,0.2242,0.31028,0.20498,0.41481,0.96686,0.87533,0.99327,0.1266,0.00032,0.93479,0.74826
0.07903,0.23794,0.26456,0.42339,0.25754,0.5649,0.99802,0.9958,1.00078,0.87441,0.28873,0.79698,0.56081
0.11093,0.25543,0.23711,0.35632,0.23885,0.49091,0.98336,0.96378,0.99357,0.57054,0.00775,0.94025,0.91475
0.11121,0.23301,0.23244,0.35873,0.194,0.4747,0.94623,0.80905,0.98718,0.03569,0.00033,0.77678,0.49037
0.14188,0.29513,0.28216,0.3713,0.43322,0.50865,0.57891,0.51007,0.61546,0.02485,0.00063,0.51113,0.40023
0.12352,0.30978,0.31451,0.5512,0.28044,0.74762,0.9516,0.83394,0.98763,0.05898,0.0005,0.91824,0.78105
0.1262,0.26118,0.27763,0.42741,0.95791,0.97478,0.98297,0.97087,0.99277,0.65526,0.02605,0.93548,0.91207
0.09091,0.1245,0.13125,0.19771,0.11488,0.24978,0.72167,0.79784,0.86582,0.32617,0.00054,0.73437,0.61089
0.09989,0.30098,0.29552,0.46832,0.25419,0.54658,0.95671,0.83175,0.99154,0.05338,0.00035,0.92789,0.74496
0.09212,0.13371,0.12594,0.23037,0.10492,0.30939,0.81751,0.80191,0.90017,0.1239,0.00033,0.68629,0.5594
0.2003,0.19674,0.15296,0.23585,0.14563,0.33939,0.90239,0.77036,0.96038,0.02955,0.00104,0.69283,0.40632
0.12935,0.21169,0.18961,0.31166,0.1815,0.44576,0.97006,0.93825,0.98813,0.43279,0.00125,0.91434,0.73184
0.11385,0.22553,0.23985,0.43883,0.22281,0.56948,0.97037,0.90065,0.99238,0.19533,0.00047,0.78276,0.56519
0.11437,0.22427,0.20965,0.30268,0.18177,0.38955,0.97799,0.9257,0.99452,0.29313,0.00053,0.66636,0.46178
0.2303,0.22531,0.14726,0.18935,0.11353,0.25311,0.84115,0.65793,0.92677,0.01635,0.00146,0.73166,0.35907
0.0705,0.29769,0.34348,0.86783,0.77653,0.99486,0.99801,0.98634,1.00139,0.72812,0.06503,0.9646,0.95274
0.11155,0.50127,0.48391,0.68684,0.50966,0.89519,0.99169,0.98745,0.99736,0.80425,0.14333,0.94666,0.9307
0.09335,0.28576,0.2696,0.35464,0.23473,0.44699,0.94824,0.81241,0.98813,0.0377,0.00027,0.91987,0.75653
0.10309,0.24619,0.22977,0.29431,0.23489,0.39008,0.98903,0.95308,0.99887,0.43281,0.00101,0.94715,0.9135
0.10249,0.96215,0.89617,0.95291,0.96707,0.98227,0.98962,0.96953,0.99734,0.58631,0.00957,0.94647,0.92414
0.13088,0.24225,0.2169,0.30411,0.20444,0.41169,0.95722,0.87114,0.98671,0.12338,0.00069,0.84367,0.61723
0.10805,0.18773,0.17626,0.31294,0.15453,0.40562,0.97554,0.91543,0.994,0.24568,0.00056,0.90628,0.78066
0.18827,0.26653,0.21276,0.28366,0.21342,0.41482,0.95165,0.91681,0.97774,0.34986,0.00127,0.87498,0.68633
0.11873,0.70537,0.69432,0.81123,0.81863,0.85839,0.88915,0.83415,0.91611,0.19709,0.00049,0.87186,0.81247
0.22035,0.34828,0.28241,0.45168,0.27621,0.65222,0.86833,0.70691,0.94223,0.01729,0.00133,0.82115,0.56532
0.12715,0.27219,0.27447,0.48236,0.21325,0.61248,0.94239,0.82369,0.98247,0.05343,0.00041,0.90916,0.59172
0.08094,0.2168,0.21188,0.34145,0.18184,0.4666,0.96568,0.86232,0.99411,0.09669,0.00027,0.93745,0.82862
0.09398,0.14949,0.14548,0.24113,0.26773,0.53517,0.97841,0.90986,0.99668,0.21352,0.00048,0.89533,0.6446
0.08942,0.196,0.229,0.47381,0.17018,0.628,0.963,0.85052,0.99377,0.07392,0.00032,0.93334,0.8106
0.08786,0.13179,0.10445,0.09141,0.07929,0.08255,0.08777,0.07395,0.08501,0.00579,0.00028,0.06411,0.05026
0.21383,0.22563,0.17074,0.29686,0.15339,0.45059,0.94398,0.9127,0.97247,0.34834,0.00152,0.7847,0.61934
0.20404,0.24569,0.18967,0.30301,0.17128,0.39369,0.90492,0.79266,0.95938,0.0477,0.00113,0.8624,0.68632
0.05978,0.77943,0.76977,0.8231,0.84609,0.87323,0.89307,0.86815,0.89798,0.41918,0.00167,0.85599,0.89959
0.17532,0.20453,0.22037,0.41749,0.6339,0.74973,0.8654,0.86326,0.9764,0.13464,0.00079,0.89837,0.80578
0.22538,0.55473,0.45554,0.58582,0.47327,0.59254,0.74057,0.57363,0.88954,0.00993,0.00102,0.76822,0.39496
0.21596,0.26229,0.21065,0.33921,0.17108,0.46163,0.88614,0.73632,0.95246,0.01996,0.00098,0.84188,0.5874
0.10388,0.65858,0.67144,0.83028,0.94037,0.96528,0.98116,0.93988,0.99492,0.37263,0.00063,0.94271,0.90318
0.12348,0.21025,0.22889,0.46373,0.16755,0.61064,0.94839,0.82198,0.9872,0.04685,0.00043,0.91531,0.75868
0.09952,0.22296,0.20931,0.32238,0.19189,0.42891,0.99142,0.9563,1.00006,0.44819,0.0013,0.95092,0.81152
0.08812,0.19196,0.21338,0.42052,0.23787,0.63716,0.973,0.89288,0.99553,0.16315,0.00029,0.74177,0.56781
0.12186,0.19573,0.18239,0.34257,0.14047,0.47333,0.95201,0.83433,0.98812,0.05924,0.00041,0.91853,0.78306
0.19365,0.20433,0.15347,0.22235,0.1453,0.33204,0.95146,0.93814,0.97487,0.52665,0.00514,0.82646,0.63399
0.09655,0.20822,0.21655,0.37428,0.19236,0.51022,0.99126,0.95817,0.99973,0.46699,0.00164,0.75985,0.54564
0.09132,0.29568,0.29287,0.44555,0.28909,0.5923,0.9959,0.97585,1.00101,0.61001,0.01331,0.95301,0.93339
0.12074,0.17643,0.1606,0.20703,0.19923,0.31149,0.44174,0.44509,0.60017,0.03923,0.00039,0.91488,0.78308
0.09911,0.96339,0.89549,0.92738,0.84492,0.90043,0.95696,0.84471,0.99024,0.07253,0.00031,0.8499,0.03705
0.18114,0.27228,0.22312,0.28498,0.18624,0.35728,0.89577,0.72611,0.9604,0.01155,0.00063,0.80457,0.41614
0.14331,0.22436,0.19395,0.31925,0.17112,0.44332,0.9468,0.85559,0.98147,0.10664,0.00056,0.90919,0.77714
0.10437,0.24553,0.23666,0.38781,0.19288,0.47815,0.9487,0.82108,0.98733,0.04722,0.00029,0.9188,0.6734
0.24103,0.24854,0.16296,0.15005,0.14483,0.14755,0.14742,0.12928,0.13916,0.02212,0.00163,0.09286,0.07888
0.225,0.30908,0.25014,0.41645,0.31626,0.62281,0.91545,0.86874,0.95745,0.20801,0.00194,0.8679,0.78051
0.10916,0.22167,0.25313,0.54319,0.23299,0.7462,0.99224,0.97678,0.99876,0.65039,0.02471,0.94616,0.86049
0.10618,0.22688,0.227,0.38167,0.20694,0.55775,0.95155,0.82803,0.9885,0.05094,0.00037,0.81909,0.55184
0.08349,0.25885,0.24733,0.33733,0.23707,0.44166,0.98787,0.93587,1.0002,0.3196,0.00039,0.95152,0.79336
0.24169,0.33581,0.2646,0.44749,0.3217,0.6835,0.92135,0.87638,0.96119,0.22531,0.00194,0.8698,0.78572
0.12297,0.25527,0.24044,0.38204,0.20123,0.48258,0.92729,0.76981,0.97818,0.01713,0.00036,0.87892,0.59913
0.09287,0.17969,0.2096,0.33299,0.50134,0.57662,0.64037,0.68282,0.73629,0.50941,0.02493,0.95232,0.93553
0.23643,0.25892,0.20242,0.37794,0.14596,0.47888,0.82624,0.61815,0.91956,0.01113,0.00108,0.76689,0.41252
0.10975,0.93764,0.86717,0.90901,0.81732,0.87788,0.94605,0.8206,0.98533,0.04658,0.00033,0.91491,0.76024
0.17597,0.16887,0.12484,0.18947,0.09616,0.25045,0.91856,0.82494,0.97198,0.07006,0.00066,0.50559,0.326
0.15477,0.20851,0.1916,0.36001,0.18405,0.51912,0.96118,0.91934,0.98396,0.32153,0.00061,0.91648,0.71506
0.11524,0.21816,0.19379,0.25222,0.18654,0.36141,0.99005,0.98083,0.9967,0.72046,0.05806,0.94414,0.7884
0.09394,0.10471,0.08866,0.14004,0.06539,0.21204,0.80012,0.82453,0.91605,0.17552,0.00041,0.54204,0.36496
0.09577,0.29573,0.31222,0.39375,0.52738,0.6082,0.68568,0.7497,0.8862,0.46619,0.00207,0.94753,0.9183
0.08697,0.21127,0.19744,0.20845,0.20202,0.20876,0.21737,0.20543,0.22434,0.05038,0.00037,0.21471,0.18687
0.14052,0.25118,0.26553,0.46104,0.25476,0.64477,0.92468,0.77978,0.97523,0.02367,0.00044,0.74522,0.45211
0.08967,0.22861,0.22985,0.36219,0.22761,0.56882,0.99286,0.97068,0.99942,0.57456,0.00787,0.9513,0.90648
0.08271,0.30858,0.33184,0.55583,0.33855,0.79675,0.99182,0.96295,0.99956,0.50621,0.00294,0.95539,0.81186
0.10774,0.37926,0.36991,0.38691,0.36705,0.37339,0.385,0.37969,0.39752,0.13453,0.00056,0.48611,0.61752
0.10668,0.14307,0.12341,0.16707,0.09084,0.20742,0.76374,0.80524,0.88929,0.1718,0.00046,0.55366,0.41544
0.18507,0.18455,0.12417,0.10563,0.09474,0.09619,0.0982,0.08318,0.09241,0.0108,0.00086,0.06174,0.04911
0.15423,0.23765,0.21212,0.33197,0.17238,0.43002,0.91058,0.74888,0.96867,0.0139,0.0005,0.75335,0.38825
0.09818,0.6449,0.77179,0.91274,0.81232,0.87878,0.9465,0.8182,0.9861,0.04438,0.00029,0.91793,0.76718
