,Cloud_B02,Cloud_B03,Cloud_B04,Cloud_B05,Cloud_B06,Cloud_B07,Cloud_B08,Cloud_B09,Cloud_B10,Cloud_B11,Cloud_B12,Cloud_B13,Sun_Zenith_Angle,COT_est
38638,0.43577,0.44578,0.41152,0.5195,0.89642,0.90778,0.87624,0.91694,0.45195,0.01608,0.61391,0.34366,58.07,2.0
129726,0.64962,0.63922,0.61848,0.66174,0.90792,0.97576,0.82817,1.00781,0.08786,0.00036,0.0559,0.06506,32.86,2.0
156810,0.69357,0.67241,0.67218,0.70546,0.9325,0.97167,0.8774,0.99227,0.40142,0.01156,0.0589,0.07501,45.15,2.0
49445,0.88229,0.8946,0.95503,0.887,0.93767,0.99062,0.88832,1.01492,0.10077,0.0003,0.94541,0.80237,46.13,0.0
58674,0.17182,0.28078,0.13761,0.37858,0.76887,0.86816,0.76627,0.90256,0.0583,0.00031,0.47283,0.18885,39.62,0.0
151374,0.50352,0.47812,0.49076,0.60382,0.70756,0.72199,0.682,0.73248,0.32018,0.00973,0.21502,0.22592,74.15,2.0
117138,0.51779,0.49853,0.87018,0.76384,0.82577,0.89396,0.76095,0.93002,0.04379,0.00035,0.07019,0.07778,60.99,2.0
135353,0.14741,0.19683,0.34459,0.36962,0.4418,0.5176,0.50168,0.61268,0.05095,0.00037,0.69311,0.59902,56.12,0.0
145798,0.87905,0.79917,0.87293,0.90665,0.91843,0.92298,0.92519,0.93023,0.83096,0.28248,0.64055,0.67759,71.16,1.0
16842,0.52638,0.72923,0.97535,1.00025,1.01242,1.01879,1.01569,1.02654,0.8391,0.15879,0.89799,0.76171,53.53,2.0
188434,0.67314,0.635,0.65638,0.62449,0.65746,0.69534,0.64273,0.7399,0.25455,0.00188,0.063,0.07927,40.51,2.0
106892,0.47771,0.45476,0.43143,0.56092,0.74104,0.75512,0.71394,0.76522,0.24346,0.00093,0.06582,0.07698,78.6,2.0
57620,1.00054,0.93678,0.96653,0.94817,0.97163,0.98871,0.93801,1.00049,0.32924,0.00043,0.04408,0.06973,33.13,0.0
161471,0.57022,0.49906,0.5303,0.55572,0.62069,0.64963,0.60554,0.67078,0.4044,0.04538,0.48209,0.42169,76.79,2.0
182631,0.74511,0.68296,0.71227,0.69475,0.7583,0.79882,0.72106,0.82133,0.21903,0.00042,0.60847,0.49039,65.73,2.0
186195,0.82732,0.79735,0.80862,0.85002,1.01969,1.01576,0.99568,1.00737,0.86186,0.29187,0.09871,0.1225,31.6,2.0
120113,0.28118,0.41423,0.21874,0.50172,0.87966,0.95152,0.81319,0.99431,0.08031,0.00443,0.58731,0.23415,54.16,0.0
143056,0.71764,0.70008,0.90492,0.92287,0.94019,0.95185,0.90841,0.95849,0.66508,0.22222,0.09219,0.11504,56.34,2.0
88873,0.32241,0.42161,0.26234,0.56271,0.97545,0.98994,0.9442,1.0007,0.36785,0.00047,0.75428,0.34422,33.31,0.0
180076,0.62299,0.56023,0.59358,0.6075,0.6159,0.6212,0.61323,0.6251,0.47919,0.11254,0.45732,0.36156,71.62,2.0
85978,0.96105,0.89502,0.93336,0.87586,0.91865,0.96468,0.87179,0.99197,0.11682,0.00045,0.93249,0.83527,55.5,0.0
94180,0.96114,0.89454,0.9494,0.95443,0.97437,0.98617,0.95311,0.99672,0.44912,0.00134,0.49872,0.61328,58.84,0.0
136226,0.49199,0.45872,0.44215,0.47104,0.7299,0.78758,0.67431,0.81805,0.03475,0.00061,0.062,0.06652,73.88,2.0
83330,0.30234,0.30645,0.2446,0.44283,0.9184,0.94983,0.8948,0.97894,0.2254,0.00116,0.85434,0.39447,78.57,0.0
190928,0.76587,0.70127,0.74701,0.77347,0.81773,0.81445,0.80191,0.80709,0.73017,0.2734,0.13166,0.1574,71.75,2.0
82990,0.28405,0.24412,0.29609,0.28227,0.34236,0.42373,0.39425,0.54672,0.01223,0.00066,0.86041,0.63367,78.89,0.0
96076,0.3141,0.60227,0.47624,0.813,0.87861,0.94742,0.81704,0.98702,0.04251,0.0003,0.85697,0.34653,57.37,0.0
88276,0.19044,0.1847,0.29271,0.36698,0.43057,0.4998,0.57041,0.61634,0.57868,0.13264,0.91126,0.78773,83.05,0.0
47856,0.58827,0.52429,0.54624,0.60333,0.69121,0.71139,0.66571,0.72627,0.26045,0.00152,0.53933,0.44136,76.17,2.0
73593,0.1708,0.24072,0.27678,0.5047,0.93397,0.97336,0.88484,0.99665,0.1406,0.00032,0.69159,0.34252,37.43,0.0
129128,0.8496,0.76564,0.8067,0.75661,0.79272,0.83441,0.75372,0.85999,0.40685,0.02497,0.0875,0.10778,69.6,2.0
138212,0.84232,0.80845,0.84533,0.89532,0.91514,0.93406,0.88064,0.94116,0.73056,0.2169,0.13385,0.15868,47.95,2.0
170415,0.60903,0.57723,0.59391,0.63524,0.77574,0.80708,0.74648,0.83004,0.43581,0.03738,0.61899,0.5127,66.17,2.0
176775,0.63713,0.6131,0.61916,0.68228,0.94995,0.95462,0.93143,0.95735,0.70661,0.23167,0.09883,0.12262,58.27,2.0
143693,0.58997,0.51301,0.56023,0.59005,0.60841,0.61989,0.61641,0.63488,0.53002,0.14842,0.0936,0.11288,79.26,2.0
124420,0.85036,0.76008,0.81748,0.8137,0.82508,0.82785,0.78892,0.82346,0.36503,0.00161,0.05864,0.07201,69.87,2.0
15465,0.33007,0.32077,0.27898,0.42152,0.63182,0.65024,0.60851,0.66398,0.23664,0.01253,0.57767,0.35426,77.74,2.0
156686,0.73455,0.69914,0.718,0.7518,0.96288,0.96513,0.93614,0.96328,0.72897,0.1882,0.09933,0.1227,52.04,2.0
159673,0.78322,0.74878,0.77563,0.80061,0.89637,0.94257,0.86576,0.98045,0.62021,0.14564,0.38719,0.36036,49.9,2.0
64262,0.24401,0.27799,0.17855,0.32006,0.84441,0.92817,0.78811,0.97634,0.0282,0.00047,0.4659,0.16579,72.19,0.0
180742,0.51199,0.52166,0.68064,0.67332,0.733,0.78241,0.69261,0.81553,0.36573,0.06432,0.59082,0.41739,66.79,2.0
144641,0.67972,0.67849,0.6549,0.71515,0.88837,0.95038,0.82676,0.9895,0.43164,0.01898,0.07139,0.0896,41.91,2.0
119547,0.78461,0.72067,0.76046,0.77375,0.78402,0.78684,0.77126,0.78356,0.64519,0.14993,0.09613,0.11833,69.75,2.0
93409,0.34706,0.60188,0.3696,0.93015,0.98597,0.99449,0.96491,1.00116,0.50651,0.00287,0.95267,0.643,42.33,0.0
167415,0.35503,0.63739,0.44768,1.0217,1.02833,1.03079,1.03196,1.03398,0.9648,0.5232,0.74421,0.49476,39.27,1.0
54117,0.179,0.22516,0.13365,0.2759,0.78321,0.89451,0.85899,0.91428,0.33418,0.00052,0.48992,0.22631,49.96,0.0
70183,0.25826,0.25554,0.18424,0.37892,0.9316,0.9504,0.94607,0.97394,0.63114,0.01681,0.47518,0.2007,82.46,0.0
33497,0.4615,0.59359,0.56786,0.62,0.66488,0.71765,0.62431,0.75166,0.2457,0.00938,0.55857,0.35843,71.27,2.0
191836,0.99025,0.92357,0.9734,0.96896,0.9794,0.98191,0.94378,0.97839,0.58605,0.05533,0.08494,0.10597,46.05,2.0
96754,0.26865,0.30929,0.20617,0.36776,0.83519,0.92634,0.77096,0.97746,0.01893,0.00057,0.81221,0.31407,70.74,0.0
25152,0.36691,0.32471,0.34812,0.41563,0.62894,0.66052,0.59719,0.67898,0.16629,0.00192,0.36484,0.21687,76.36,2.0
124551,0.76704,0.73032,0.75041,0.78412,0.85525,0.89008,0.81948,0.91192,0.59519,0.07231,0.07918,0.09943,58.0,2.0
69184,0.31567,0.46614,0.49124,0.57845,0.87879,0.95078,0.8149,0.98956,0.03859,0.00024,0.92377,0.57118,39.96,0.0
148741,0.55943,0.47523,0.51801,0.55177,0.66841,0.69983,0.64182,0.71762,0.2807,0.0031,0.10863,0.12444,81.27,2.0
82904,0.47984,0.44614,0.49568,0.5127,0.52707,0.53944,0.52678,0.53167,0.32133,0.00793,0.53249,0.46166,74.22,2.0
168423,0.81268,0.76699,0.79804,0.80983,0.81214,0.81102,0.80709,0.8077,0.73701,0.18254,0.09263,0.11427,45.67,2.0
61439,0.1941,0.24852,0.12,0.32182,0.91406,0.95822,0.86622,0.98842,0.11223,0.00044,0.58937,0.23597,66.0,0.0
51000,0.85921,0.77219,0.88386,0.91973,0.94818,0.96445,0.94335,0.98297,0.49176,0.00286,0.48515,0.59068,77.51,0.0
150113,0.66541,0.62193,0.643,0.73723,0.7736,0.79314,0.75449,0.80719,0.52018,0.10647,0.12595,0.15252,75.71,2.0
32319,0.4376,0.4402,0.36859,0.5132,0.57858,0.62805,0.53679,0.65479,0.0741,0.00063,0.32039,0.20316,78.33,2.0
50358,0.20651,0.25851,0.16075,0.35163,0.97263,0.98519,0.95038,0.99633,0.4322,0.00102,0.91642,0.55507,58.08,0.0
99306,0.26576,0.51366,0.88358,0.77096,0.849,0.93268,0.78446,0.98051,0.02324,0.00034,0.90088,0.71027,65.87,0.0
124815,0.69233,0.65516,0.67851,0.67756,0.68551,0.68981,0.67077,0.68932,0.46096,0.02737,0.06166,0.07842,38.27,2.0
69796,0.21285,0.36254,0.16836,0.49745,0.96195,0.98433,0.92358,0.99939,0.2669,0.00034,0.8272,0.54357,36.8,0.0
118170,0.55793,0.58589,0.81715,0.78161,0.855,0.94209,0.78092,0.99718,0.30542,0.01131,0.068,0.08851,43.3,2.0
33531,0.6719,0.6183,0.65055,0.6731,0.76848,0.8003,0.75111,0.81944,0.56551,0.19661,0.54159,0.44546,66.59,2.0
197965,0.35975,0.35533,0.46654,0.52493,0.57391,0.62944,0.69988,0.75349,0.74628,0.25202,0.77094,0.78845,75.05,0.0
28643,0.31245,0.24241,0.21647,0.28424,0.55068,0.55921,0.52581,0.56358,0.172,0.00149,0.42427,0.19075,83.27,2.0
150880,0.77422,0.67462,0.72719,0.69224,0.72888,0.76822,0.69903,0.7924,0.38187,0.06078,0.08182,0.10101,76.7,2.0
64034,0.38098,0.46682,0.32995,0.74306,0.95135,0.96367,0.96783,0.9811,0.81021,0.18151,0.833,0.42268,81.05,0.0
145697,0.48365,0.47522,0.45717,0.54227,1.00564,1.01642,0.97553,1.0251,0.59789,0.24364,0.18242,0.18758,43.2,2.0
178780,0.7345,0.67795,0.71728,0.72574,0.73589,0.74223,0.72632,0.74594,0.57015,0.13034,0.09733,0.11796,66.35,2.0
95346,0.23796,0.51455,0.86798,0.83745,0.89541,0.95765,0.83393,0.99213,0.05481,0.00028,0.92917,0.78375,38.2,0.0
13538,0.67368,0.71067,0.79433,0.80513,0.81972,0.82776,0.80368,0.83448,0.47896,0.05414,0.63187,0.46824,66.98,2.0
131548,0.65636,0.63091,0.62917,0.62738,0.63876,0.65828,0.64061,0.65458,0.41242,0.05725,0.125,0.16403,63.95,2.0
127783,0.38692,0.31997,0.33057,0.42921,0.65845,0.67857,0.63576,0.69492,0.15917,0.00216,0.09519,0.09668,84.67,2.0
188048,0.75079,0.73434,0.72564,0.7442,0.86698,0.9457,0.80089,0.99687,0.40962,0.02552,0.07134,0.08895,32.96,2.0
101263,0.44473,0.49478,0.41335,0.66628,1.0347,1.03805,1.02635,1.0415,0.7549,0.04453,0.22224,0.19983,36.93,2.0
157420,0.76945,0.72348,0.75326,0.76433,0.76766,0.76739,0.76167,0.76547,0.67217,0.12362,0.06898,0.08722,50.43,2.0
149492,0.67381,0.68565,0.73002,0.66161,0.70483,0.74865,0.64449,0.74661,0.04819,0.00027,0.23197,0.23243,34.53,2.0
184520,0.79602,0.70386,0.75144,0.73206,0.75447,0.78296,0.73713,0.8013,0.62651,0.15764,0.08676,0.10671,74.77,2.0
45783,0.7002,0.69467,0.69554,0.75159,0.92288,0.96715,0.87652,0.99343,0.20734,0.00032,0.69889,0.55301,47.6,2.0
139013,0.26893,0.29973,0.23218,0.37067,0.89057,0.95342,0.83445,0.98933,0.05752,0.00041,0.60617,0.25827,58.82,0.0
34645,0.25566,0.28342,0.20949,0.33082,0.96219,1.00125,0.92207,1.02461,0.19237,0.0003,0.45894,0.19308,43.09,1.0
21705,0.22314,0.22863,0.18057,0.29246,0.82532,0.88601,0.87226,0.89144,0.5802,0.02848,0.38741,0.24418,62.61,1.0
120303,0.7716,0.72171,0.76365,0.77627,0.78361,0.78655,0.77537,0.78433,0.6823,0.15263,0.08833,0.10986,63.53,2.0
172234,0.71196,0.68281,0.69289,0.70042,0.83913,0.90747,0.78438,0.94807,0.41612,0.02348,0.08223,0.09951,54.78,2.0
26859,0.43073,0.3564,0.36015,0.43482,0.59361,0.60256,0.57924,0.60951,0.33603,0.03977,0.50076,0.35801,81.8,2.0
109662,0.67705,0.65271,0.66028,0.71108,0.87859,0.91244,0.83666,0.93253,0.5883,0.11172,0.08311,0.10408,59.2,2.0
94405,0.37749,0.37482,0.34209,0.45408,0.85648,0.93436,0.79751,0.9802,0.03186,0.00051,0.89772,0.66697,71.01,0.0
199995,0.34326,0.33065,0.30906,0.54799,0.69691,0.70308,0.69751,0.71081,0.51136,0.05396,0.2161,0.17078,83.09,2.0
86263,0.6667,0.6787,0.71874,0.64638,0.69136,0.73661,0.63177,0.73622,0.0399,0.00026,0.55528,0.45318,33.58,2.0
32333,0.6582,0.65975,0.66543,0.75231,1.03065,1.04369,1.00741,1.0541,0.59194,0.05269,0.7002,0.52185,43.66,2.0
108948,0.40035,0.46293,0.35843,0.52024,0.95681,1.00761,0.89679,1.03574,0.09093,0.00039,0.10665,0.08535,34.86,2.0
19876,0.51303,0.50877,0.65825,0.66846,0.76766,0.87855,0.79079,0.92226,0.07574,0.00054,0.8394,0.72575,75.06,0.0
121002,0.62959,0.58442,0.607,0.67598,0.83346,0.83623,0.8182,0.83684,0.56264,0.04794,0.11544,0.13136,72.21,2.0
56211,0.29445,0.38599,0.24434,0.57917,0.9684,0.9795,0.95858,0.99156,0.54508,0.00509,0.68058,0.33217,70.08,0.0
15133,0.52095,0.48358,0.49543,0.52244,0.67107,0.71914,0.69125,0.71984,0.35337,0.01128,0.45275,0.30692,61.2,2.0
194030,0.64684,0.57479,0.60347,0.58254,0.60809,0.63074,0.58357,0.64436,0.16504,0.00045,0.45879,0.3421,72.32,2.0
130397,0.69925,0.64226,0.67083,0.70095,0.85611,0.8593,0.82626,0.85722,0.484,0.01065,0.06665,0.08244,67.83,2.0
196389,0.79531,0.75806,0.77929,0.8135,0.87801,0.9052,0.84388,0.9207,0.57006,0.04546,0.08772,0.11038,57.58,2.0
138325,0.53998,0.5361,0.5554,0.56328,0.56732,0.57173,0.57138,0.57401,0.52298,0.15667,0.1408,0.17148,33.81,2.0
172104,0.38358,0.3503,0.37538,0.38148,0.38646,0.39078,0.38209,0.39327,0.238,0.01154,0.47075,0.37228,78.11,2.0
37244,0.66742,0.6329,0.6735,0.68847,0.69792,0.70435,0.70023,0.71108,0.54528,0.08795,0.66443,0.56328,54.7,2.0
194989,0.42199,0.34168,0.34944,0.37093,0.56985,0.59133,0.53903,0.60273,0.12909,0.00094,0.21288,0.17374,80.59,2.0
101105,0.64892,0.64882,0.62659,0.72995,0.94444,0.96712,0.89485,0.97959,0.51119,0.04538,0.07028,0.08842,48.85,2.0
191018,0.72739,0.6755,0.7006,0.7302,0.8125,0.81765,0.77693,0.81165,0.52468,0.04106,0.24865,0.23024,62.52,2.0
124687,0.58618,0.54231,0.55363,0.60743,0.8245,0.84032,0.79174,0.8484,0.31152,0.00126,0.05833,0.0713,70.77,2.0
196033,0.43523,0.34404,0.37632,0.45166,0.66568,0.66961,0.6645,0.67473,0.49066,0.02229,0.08611,0.09718,84.37,2.0
197210,0.67288,0.63933,0.66096,0.83637,0.8542,0.86622,0.83096,0.87363,0.61634,0.14307,0.09528,0.11691,68.9,2.0
86391,0.12082,0.1419,0.37051,0.72627,0.91052,0.96282,0.85339,0.99338,0.07958,0.00038,0.20311,0.06946,47.3,0.0
82342,0.20955,0.2302,0.21073,0.37204,0.89049,0.95493,0.82876,0.99087,0.05038,0.00031,0.91837,0.47746,47.11,0.0
126171,0.53538,0.55596,0.68032,0.75405,0.81255,0.87223,0.94066,0.99612,0.77916,0.09823,0.60177,0.65224,56.96,1.0
102398,0.72039,0.70707,0.73493,0.75666,0.87319,0.92946,0.82007,0.9668,0.50047,0.04752,0.0953,0.11496,47.34,2.0
105727,0.67132,0.64243,0.65663,0.67788,0.86824,0.93473,0.80637,0.97778,0.41464,0.01989,0.07457,0.09275,44.39,2.0
133042,0.68657,0.65913,0.66672,0.7202,0.98764,0.99256,0.95361,0.99218,0.61768,0.07545,0.06701,0.0848,44.14,2.0
40522,0.80346,0.78059,0.8615,0.8848,0.92927,0.98818,0.96089,1.04435,0.52229,0.02291,0.74653,0.59849,41.92,2.0
25818,0.51734,0.44622,0.45852,0.47453,0.61123,0.65045,0.57485,0.67215,0.13794,0.00081,0.42382,0.29894,76.71,2.0
134976,0.27355,0.42107,0.21297,0.51846,0.91141,0.97389,0.84661,1.01154,0.09136,0.00122,0.62681,0.25057,41.56,0.0
118210,0.40681,0.40211,0.37747,0.49811,0.88019,0.90113,0.84892,0.91683,0.37742,0.03047,0.18311,0.17554,66.6,2.0
23622,0.70198,0.65794,0.69237,0.71513,0.88809,0.90178,0.86493,0.9126,0.37829,0.00186,0.64879,0.54261,59.38,2.0
17677,0.36292,0.41635,0.34296,0.55612,0.84564,0.92431,0.78188,0.97135,0.06548,0.00036,0.6446,0.31375,54.67,2.0
120887,0.77151,0.71446,0.75166,0.77714,0.81109,0.82575,0.79437,0.83119,0.73395,0.2335,0.09145,0.11341,68.65,2.0
63391,0.36751,0.5747,0.3596,0.75456,0.89986,0.95819,0.84153,0.99168,0.06558,0.00035,0.70153,0.29387,52.83,0.0
85977,0.31488,0.41186,0.29028,0.625,0.87466,0.93236,0.83312,0.97426,0.07883,0.00085,0.58465,0.2594,78.71,0.0
41332,0.34824,0.45342,0.30324,0.53374,0.99059,1.07225,0.90946,1.12057,0.12043,0.00038,0.77153,0.31224,32.34,2.0
168386,0.87482,0.83065,0.85892,0.87031,0.87161,0.86956,0.86644,0.86491,0.85312,0.30404,0.10599,0.13114,43.49,2.0
191563,0.81175,0.76757,0.79616,0.80456,0.87081,0.90651,0.83158,0.9304,0.53464,0.04831,0.0885,0.10941,53.01,2.0
56043,0.99598,0.92846,0.94127,0.84575,0.89949,0.96049,0.84017,0.99309,0.06105,0.00033,0.88532,0.62803,35.37,1.0
71,0.97767,0.91137,0.93631,0.83816,0.89083,0.96197,0.83233,1.01193,0.40044,0.02696,0.7369,0.53922,45.17,2.0
87079,0.28783,0.30947,0.26138,0.43133,0.94169,0.9706,0.90358,0.9924,0.21182,0.00046,0.82432,0.43583,63.94,0.0
95054,0.28139,0.35976,0.24675,0.48948,0.9747,0.98882,0.94621,0.99959,0.38679,0.00058,0.95384,0.61596,43.25,0.0
152290,0.7583,0.73789,0.74239,0.79061,1.04724,1.0958,0.98756,1.12496,0.66605,0.25794,0.58938,0.38902,33.55,2.0
188120,0.65367,0.48767,0.57975,0.62337,0.64568,0.65398,0.63762,0.66121,0.38821,0.01774,0.0814,0.09325,84.81,2.0
129722,0.32922,0.3458,0.28167,0.45002,0.79555,0.80781,0.78258,0.81953,0.42451,0.03924,0.36852,0.2378,77.03,1.0
11610,0.69908,0.66222,0.6877,0.70901,0.82423,0.8801,0.79058,0.9199,0.48517,0.06167,0.49891,0.33741,56.88,2.0
11379,0.40525,0.36712,0.42096,0.4179,0.46009,0.50872,0.48167,0.58354,0.10922,0.00049,0.51153,0.31242,73.16,2.0
16970,0.44652,0.44979,0.42933,0.52024,0.91879,0.93758,0.88913,0.95235,0.36725,0.00429,0.62371,0.44175,55.2,2.0
108382,0.59401,0.59135,0.84144,0.87593,0.89211,0.89973,0.8757,0.90694,0.57008,0.11533,0.14225,0.18535,66.52,2.0
173504,0.71805,0.68823,0.77324,0.81927,0.85757,0.9004,0.92654,0.93039,0.80712,0.23809,0.11437,0.1344,58.84,2.0
103752,0.78326,0.76437,0.76291,0.80601,0.91231,0.95322,0.85886,0.97647,0.5682,0.05999,0.08236,0.10042,36.92,2.0
179576,0.80894,0.76569,0.78954,0.79262,0.85283,0.89165,0.80971,0.91395,0.49808,0.01684,0.05889,0.07492,54.2,2.0
118036,0.5967,0.60694,0.58162,0.66803,0.84294,0.91257,0.78482,0.95759,0.4246,0.05363,0.07862,0.09834,54.59,2.0
51317,0.75742,0.76626,0.8645,0.77304,0.8491,0.92603,0.79225,0.97482,0.032,0.00054,0.89043,0.72507,74.91,0.0
46000,0.28171,0.19192,0.18159,0.17825,0.17844,0.17565,0.16172,0.16987,0.04828,0.00154,0.12924,0.09983,83.01,1.0
27801,0.24639,0.28854,0.2151,0.42959,0.98021,0.99631,0.95644,1.0111,0.40253,0.0013,0.93025,0.52372,51.49,0.0
112431,0.22923,0.24759,0.17883,0.30828,0.96116,1.01867,0.94529,1.03706,0.31368,0.04522,0.46976,0.22356,32.49,1.0
168661,0.4271,0.42252,0.51403,0.54003,0.58923,0.64595,0.66991,0.75884,0.27031,0.00052,0.3396,0.3801,64.0,2.0
65397,0.39196,0.49949,0.36959,0.65444,0.93261,0.97226,0.88502,0.99569,0.13682,0.00041,0.93927,0.62166,45.41,0.0
134929,0.30789,0.35303,0.2709,0.4265,0.89939,0.96776,0.83022,1.00957,0.10602,0.00363,0.65579,0.31038,46.89,1.0
70544,0.8504,0.76079,0.8645,0.84649,0.90057,0.94271,0.86596,0.9775,0.13698,0.00083,0.90259,0.8121,77.71,0.0
121712,0.64358,0.66322,0.65096,0.81411,0.93384,0.9582,0.88337,0.9732,0.41342,0.01894,0.08679,0.10623,52.53,2.0
63155,0.27977,0.24669,0.26021,0.22829,0.25171,0.27655,0.22776,0.27998,0.00874,0.00043,0.23895,0.16443,74.12,1.0
83191,0.26249,0.4376,0.23927,0.68271,0.95883,0.98344,0.92188,0.99877,0.25596,0.00043,0.93455,0.3962,39.91,0.0
159457,0.72076,0.68238,0.70239,0.77906,0.87749,0.87951,0.8651,0.87969,0.75183,0.34955,0.1594,0.18865,67.89,2.0
39568,0.48029,0.51779,0.66763,0.63955,0.74519,0.88983,0.74244,0.93604,0.0648,0.00033,0.70616,0.45321,55.41,2.0
28418,0.27691,0.21401,0.19231,0.24056,0.46805,0.51277,0.49496,0.50789,0.26521,0.00286,0.32388,0.22104,82.02,2.0
46298,0.75784,0.71652,0.7503,0.78756,0.92419,0.93571,0.90635,0.94272,0.59887,0.09402,0.61739,0.49928,56.03,2.0
159021,0.69458,0.65933,0.68781,0.71189,0.80777,0.85713,0.78143,0.89546,0.5489,0.10966,0.65504,0.55658,59.9,2.0
167971,0.5498,0.45735,0.5062,0.55337,0.70556,0.71218,0.69911,0.71813,0.48287,0.05713,0.11728,0.1327,81.87,2.0
143042,0.50698,0.42134,0.46738,0.56476,0.68992,0.70214,0.68798,0.71273,0.53226,0.19619,0.14927,0.16454,84.05,2.0
180432,0.68627,0.67794,0.66907,0.73593,1.01886,1.03205,0.98728,1.03886,0.51888,0.04556,0.13783,0.14267,36.18,2.0
141583,0.47327,0.4787,0.61552,0.63371,0.72296,0.8123,0.71977,0.84337,0.26343,0.01176,0.12203,0.15196,72.52,2.0
29361,0.46345,0.69285,0.44023,1.01441,1.09393,1.10185,1.0735,1.10889,0.6027,0.01033,0.54873,0.42273,31.43,2.0
71628,0.34794,0.62412,0.31918,0.90402,0.93832,0.96578,0.90966,0.98792,0.2478,0.00065,0.92281,0.57815,71.37,0.0
63511,0.32964,0.39652,0.27985,0.47082,0.8276,0.91704,0.77015,0.97082,0.0216,0.00056,0.88012,0.38247,75.94,0.0
187378,0.58023,0.55398,0.55067,0.62484,0.79547,0.80201,0.77477,0.80507,0.49889,0.0848,0.43332,0.39856,67.09,2.0
49404,0.39443,0.53071,0.36338,0.71924,1.06472,1.07481,1.03773,1.08441,0.59356,0.1388,0.93073,0.49857,38.77,2.0
100127,0.46598,0.49089,0.4246,0.59072,0.78285,0.81815,0.74718,0.84083,0.31256,0.01678,0.12447,0.13779,72.88,2.0
7305,0.88971,0.84863,0.88641,0.9131,0.97686,1.00493,0.99199,1.00821,0.79041,0.23629,0.75164,0.60291,46.43,2.0
51313,0.18834,0.25981,0.15388,0.3538,0.98824,0.99567,0.96813,1.00166,0.5315,0.00318,0.46614,0.17165,31.27,0.0
64903,0.23534,0.29967,0.19597,0.34786,0.91521,0.96587,0.86004,0.99455,0.09276,0.00027,0.59612,0.23396,36.34,0.0
78412,0.31944,0.50346,0.40767,0.826,0.96735,0.9803,0.94941,0.99317,0.44942,0.00128,0.60106,0.30511,67.01,0.0
152437,0.7375,0.70025,0.72007,0.74981,0.97438,0.97613,0.93984,0.97249,0.69902,0.14896,0.07235,0.09124,46.87,2.0
126561,0.61692,0.64192,0.58725,0.6616,0.91339,0.9795,0.84449,1.02005,0.34989,0.03711,0.07857,0.09659,39.9,2.0
161674,0.83322,0.79721,0.81505,0.8337,0.91929,0.95312,0.88114,0.97559,0.72783,0.26377,0.11006,0.13522,38.19,2.0
192308,0.64038,0.64535,0.61683,0.68938,0.88215,0.95367,0.81504,1.00075,0.40694,0.0247,0.0638,0.08098,41.11,2.0
21625,0.54254,0.56402,0.5359,0.63654,1.03048,1.06734,0.98164,1.08915,0.24286,0.00038,0.73381,0.48383,40.23,2.0
100119,0.68916,0.65258,0.70593,0.73758,0.77513,0.83247,0.92415,1.00897,0.64187,0.03576,0.08546,0.10377,40.5,2.0
152917,0.68185,0.67401,0.66388,0.74732,1.03198,1.0346,1.00713,1.03572,0.74647,0.31222,0.1198,0.14587,35.36,2.0
7879,0.40237,0.49772,0.95146,0.94185,0.96627,0.98348,0.93259,0.99728,0.37008,0.00723,0.89697,0.59919,48.72,2.0
110409,0.7507,0.70033,0.73598,0.748,0.75331,0.75462,0.74633,0.75344,0.61461,0.10116,0.11091,0.13233,61.32,2.0
152708,0.61372,0.57682,0.5926,0.58329,0.59495,0.60963,0.57819,0.61183,0.31395,0.09126,0.14568,0.15069,51.58,2.0
161729,0.87488,0.86134,0.8695,0.93037,1.00142,1.03388,0.96841,1.05568,0.80088,0.35485,0.75068,0.61503,41.21,2.0
27835,0.35614,0.26763,0.25593,0.29549,0.52255,0.54265,0.48837,0.55293,0.07617,0.00119,0.29156,0.20475,84.18,2.0
57927,0.25562,0.39348,0.25206,0.64344,0.89743,0.95502,0.84351,0.98894,0.0694,0.00045,0.71954,0.27765,60.21,0.0
3550,0.46769,0.43343,0.41619,0.44218,0.65141,0.71584,0.60033,0.75107,0.04867,0.00049,0.53167,0.33714,71.48,2.0
149473,0.38127,0.45068,0.34826,0.57176,1.01082,1.0313,0.96527,1.04692,0.39146,0.03003,0.2659,0.1917,34.84,2.0
198243,0.76717,0.77574,0.75371,0.92628,0.96929,0.9874,0.92922,0.99875,0.68629,0.2859,0.14332,0.17215,48.08,2.0
94255,0.38583,0.53734,0.40255,0.96807,0.98441,0.99382,0.96032,1.00128,0.46894,0.00162,0.78711,0.40045,33.42,0.0
124294,0.62817,0.54849,0.59777,0.63542,0.71914,0.73962,0.70862,0.75261,0.63583,0.3214,0.17141,0.19439,79.8,2.0
129166,0.39891,0.47224,0.36524,0.60433,0.99057,0.99756,0.97238,1.0048,0.60383,0.1013,0.29476,0.22158,51.23,2.0
124570,0.57143,0.59381,0.55163,0.67161,0.91354,0.9762,0.84376,1.01504,0.49028,0.11084,0.05778,0.0737,35.75,2.0
114311,0.7316,0.67315,0.70985,0.75074,0.82781,0.82984,0.81109,0.82823,0.7248,0.32089,0.14147,0.16897,71.68,2.0
42642,0.41169,0.36921,0.3411,0.29707,0.31054,0.33109,0.27797,0.31239,0.01689,0.00031,0.2696,0.21603,47.89,1.0
